Orthogroup	Arachis_hypogaea	Brassica_napus	Capsicum_anuum	Prunus_persica	Solanum_lycopersicum
OG0051948			CA04g08620		
OG0051949			CA04g08670		
OG0051950			CA04g08760		
OG0051951			CA04g08880		
OG0051952			CA04g08940		
OG0051953			CA04g09300		
OG0051954			CA04g09450		
OG0051955			CA04g09470		
OG0051956			CA04g09530		
OG0051957			CA04g09700		
OG0051958			CA04g09810		
OG0051959			CA04g09870		
OG0051960			CA04g10030		
OG0051961			CA04g10040		
OG0051962			CA04g10050		
OG0051963			CA04g10140		
OG0051964			CA04g10150		
OG0051965			CA04g10240		
OG0051966			CA04g10330		
OG0051967			CA04g10380		
OG0051968			CA04g10390		
OG0051969			CA04g10490		
OG0051970			CA04g10760		
OG0051971			CA04g10780		
OG0051972			CA04g10870		
OG0051973			CA04g10880		
OG0051974			CA04g11020		
OG0051975			CA04g11140		
OG0051976			CA04g11390		
OG0051977			CA04g11540		
OG0051978			CA04g11730		
OG0051979			CA04g11810		
OG0051980			CA04g12030		
OG0051981			CA04g12300		
OG0051982			CA04g12820		
OG0051983			CA04g12910		
OG0051984			CA04g13260		
OG0051985			CA04g13370		
OG0051986			CA04g13460		
OG0051987			CA04g13750		
OG0051988			CA04g13850		
OG0051989			CA04g14000		
OG0051990			CA04g14150		
OG0051991			CA04g14480		
OG0051992			CA04g14630		
OG0051993			CA04g15350		
OG0051994			CA04g15400		
OG0051995			CA04g15610		
OG0051996			CA04g15750		
OG0051997			CA04g16530		
OG0051998			CA04g18100		
OG0051999			CA04g18200		
OG0052000			CA04g18950		
OG0052001			CA04g19240		
OG0052002			CA04g19250		
OG0052003			CA04g19320		
OG0052004			CA04g19560		
OG0052005			CA04g19830		
OG0052006			CA04g21540		
OG0052007			CA04g21760		
OG0052008			CA04g22220		
OG0052009			CA04g22230		
OG0052010			CA04g22460		
OG0052011			CA04g22820		
OG0052012			CA04g22880		
OG0052013			CA05g00050		
OG0052014			CA05g00070		
OG0052015			CA05g00890		
OG0052016			CA05g01270		
OG0052017			CA05g01300		
OG0052018			CA05g01350		
OG0052019			CA05g01380		
OG0052020			CA05g01840		
OG0052021			CA05g01900		
OG0052022			CA05g02140		
OG0052023			CA05g02170		
OG0052024			CA05g02190		
OG0052025			CA05g02560		
OG0052026			CA05g03380		
OG0052027			CA05g03460		
OG0052028			CA05g04090		
OG0052029			CA05g04230		
OG0052030			CA05g04250		
OG0052031			CA05g04460		
OG0052032			CA05g04530		
OG0052033			CA05g04550		
OG0052034			CA05g04700		
OG0052035			CA05g04710		
OG0052036			CA05g04730		
OG0052037			CA05g05120		
OG0052038			CA05g05160		
OG0052039			CA05g05470		
OG0052040			CA05g05490		
OG0052041			CA05g05620		
OG0052042			CA05g05630		
OG0052043			CA05g05660		
OG0052044			CA05g05900		
OG0052045			CA05g06110		
OG0052046			CA05g06440		
OG0052047			CA05g06800		
OG0052048			CA05g07110		
OG0052049			CA05g07360		
OG0052050			CA05g07520		
OG0052051			CA05g07890		
OG0052052			CA05g08020		
OG0052053			CA05g08340		
OG0052054			CA05g08560		
OG0052055			CA05g08790		
OG0052056			CA05g08990		
OG0052057			CA05g09020		
OG0052058			CA05g09030		
OG0052059			CA05g09180		
OG0052060			CA05g09240		
OG0052061			CA05g09270		
OG0052062			CA05g09390		
OG0052063			CA05g09570		
OG0052064			CA05g09770		
OG0052065			CA05g09830		
OG0052066			CA05g09940		
OG0052067			CA05g09990		
OG0052068			CA05g10060		
OG0052069			CA05g10200		
OG0052070			CA05g10280		
OG0052071			CA05g10380		
OG0052072			CA05g10410		
OG0052073			CA05g10440		
OG0052074			CA05g10630		
OG0052075			CA05g10650		
OG0052076			CA05g10780		
OG0052077			CA05g10930		
OG0052078			CA05g11010		
OG0052079			CA05g11580		
OG0052080			CA05g11680		
OG0052081			CA05g11760		
OG0052082			CA05g11770		
OG0052083			CA05g11880		
OG0052084			CA05g12120		
OG0052085			CA05g12260		
OG0052086			CA05g12620		
OG0052087			CA05g12640		
OG0052088			CA05g12810		
OG0052089			CA05g12830		
OG0052090			CA05g13170		
OG0052091			CA05g13190		
OG0052092			CA05g13250		
OG0052093			CA05g13260		
OG0052094			CA05g13420		
OG0052095			CA05g13730		
OG0052096			CA05g13750		
OG0052097			CA05g13770		
OG0052098			CA05g13800		
OG0052099			CA05g13920		
OG0052100			CA05g14080		
OG0052101			CA05g14170		
OG0052102			CA05g14180		
OG0052103			CA05g14400		
OG0052104			CA05g14430		
OG0052105			CA05g14670		
OG0052106			CA05g14890		
OG0052107			CA05g15470		
OG0052108			CA05g15570		
OG0052109			CA05g15580		
OG0052110			CA05g15700		
OG0052111			CA05g16010		
OG0052112			CA05g16230		
OG0052113			CA05g16680		
OG0052114			CA05g17010		
OG0052115			CA06g01980		
OG0052116			CA06g02090		
OG0052117			CA06g02340		
OG0052118			CA06g02350		
OG0052119			CA06g02890		
OG0052120			CA06g02960		
OG0052121			CA06g03060		
OG0052122			CA06g03190		
OG0052123			CA06g03330		
OG0052124			CA06g03340		
OG0052125			CA06g03370		
OG0052126			CA06g03550		
OG0052127			CA06g03730		
OG0052128			CA06g03850		
OG0052129			CA06g04120		
OG0052130			CA06g04130		
OG0052131			CA06g04410		
OG0052132			CA06g04540		
OG0052133			CA06g04610		
OG0052134			CA06g04710		
OG0052135			CA06g04900		
OG0052136			CA06g04940		
OG0052137			CA06g04990		
OG0052138			CA06g05010		
OG0052139			CA06g05430		
OG0052140			CA06g05560		
OG0052141			CA06g05610		
OG0052142			CA06g05620		
OG0052143			CA06g05670		
OG0052144			CA06g05950		
OG0052145			CA06g06230		
OG0052146			CA06g06470		
OG0052147			CA06g06630		
OG0052148			CA06g06650		
OG0052149			CA06g06710		
OG0052150			CA06g06880		
OG0052151			CA06g06980		
OG0052152			CA06g07270		
OG0052153			CA06g07590		
OG0052154			CA06g07630		
OG0052155			CA06g07690		
OG0052156			CA06g07700		
OG0052157			CA06g07750		
OG0052158			CA06g07780		
OG0052159			CA06g07800		
OG0052160			CA06g08290		
OG0052161			CA06g08330		
OG0052162			CA06g08360		
OG0052163			CA06g08650		
OG0052164			CA06g08660		
OG0052165			CA06g08680		
OG0052166			CA06g08720		
OG0052167			CA06g08900		
OG0052168			CA06g08960		
OG0052169			CA06g09010		
OG0052170			CA06g09060		
OG0052171			CA06g09230		
OG0052172			CA06g09400		
OG0052173			CA06g09440		
OG0052174			CA06g09630		
OG0052175			CA06g09680		
OG0052176			CA06g09820		
OG0052177			CA06g09870		
OG0052178			CA06g10150		
OG0052179			CA06g10160		
OG0052180			CA06g10270		
OG0052181			CA06g10800		
OG0052182			CA06g10820		
OG0052183			CA06g10990		
OG0052184			CA06g11000		
OG0052185			CA06g11540		
OG0052186			CA06g11550		
OG0052187			CA06g11850		
OG0052188			CA06g12120		
OG0052189			CA06g12200		
OG0052190			CA06g12420		
OG0052191			CA06g12460		
OG0052192			CA06g12670		
OG0052193			CA06g12830		
OG0052194			CA06g12860		
OG0052195			CA06g13160		
OG0052196			CA06g13360		
OG0052197			CA06g13620		
OG0052198			CA06g13920		
OG0052199			CA06g14260		
OG0052200			CA06g14540		
OG0052201			CA06g15020		
OG0052202			CA06g15190		
OG0052203			CA06g15220		
OG0052204			CA06g15230		
OG0052205			CA06g15280		
OG0052206			CA06g15530		
OG0052207			CA06g15900		
OG0052208			CA06g15910		
OG0052209			CA06g15920		
OG0052210			CA06g16420		
OG0052211			CA06g16480		
OG0052212			CA06g16780		
OG0052213			CA06g16790		
OG0052214			CA06g16970		
OG0052215			CA06g17030		
OG0052216			CA06g17090		
OG0052217			CA06g17680		
OG0052218			CA06g17700		
OG0052219			CA06g17850		
OG0052220			CA06g17960		
OG0052221			CA06g20450		
OG0052222			CA06g20830		
OG0052223			CA06g21030		
OG0052224			CA06g21070		
OG0052225			CA06g21210		
OG0052226			CA06g21230		
OG0052227			CA06g21610		
OG0052228			CA06g21740		
OG0052229			CA06g22270		
OG0052230			CA06g22470		
OG0052231			CA06g22480		
OG0052232			CA06g22600		
OG0052233			CA06g22620		
OG0052234			CA06g24320		
OG0052235			CA06g25330		
OG0052236			CA07g00470		
OG0052237			CA07g00300		
OG0052238			CA07g01570		
OG0052239			CA07g01700		
OG0052240			CA07g01760		
OG0052241			CA07g02060		
OG0052242			CA07g02220		
OG0052243			CA07g02480		
OG0052244			CA07g02580		
OG0052245			CA07g02620		
OG0052246			CA07g02730		
OG0052247			CA07g02770		
OG0052248			CA07g03010		
OG0052249			CA07g03100		
OG0052250			CA07g03280		
OG0052251			CA07g03400		
OG0052252			CA07g03780		
OG0052253			CA07g04030		
OG0052254			CA07g04130		
OG0052255			CA07g04210		
OG0052256			CA07g04420		
OG0052257			CA07g04450		
OG0052258			CA07g04540		
OG0052259			CA07g04550		
OG0052260			CA07g04660		
OG0052261			CA07g04670		
OG0052262			CA07g04680		
OG0052263			CA07g05030		
OG0052264			CA07g05210		
OG0052265			CA07g05260		
OG0052266			CA07g05300		
OG0052267			CA07g05310		
OG0052268			CA07g05340		
OG0052269			CA07g05480		
OG0052270			CA07g05710		
OG0052271			CA07g05860		
OG0052272			CA07g05900		
OG0052273			CA07g06380		
OG0052274			CA07g06390		
OG0052275			CA07g06860		
OG0052276			CA07g06910		
OG0052277			CA07g07140		
OG0052278			CA07g07320		
OG0052279			CA07g07370		
OG0052280			CA07g07380		
OG0052281			CA07g07610		
OG0052282			CA07g07620		
OG0052283			CA07g07950		
OG0052284			CA07g07970		
OG0052285			CA07g08090		
OG0052286			CA07g08170		
OG0052287			CA07g08700		
OG0052288			CA07g08770		
OG0052289			CA07g08880		
OG0052290			CA07g08910		
OG0052291			CA07g09350		
OG0052292			CA07g09380		
OG0052293			CA07g09460		
OG0052294			CA07g09860		
OG0052295			CA07g09930		
OG0052296			CA07g10060		
OG0052297			CA07g10450		
OG0052298			CA07g10580		
OG0052299			CA07g10600		
OG0052300			CA07g11090		
OG0052301			CA07g11120		
OG0052302			CA07g11600		
OG0052303			CA07g11760		
OG0052304			CA07g11800		
OG0052305			CA07g12210		
OG0052306			CA07g12400		
OG0052307			CA07g12650		
OG0052308			CA07g12690		
OG0052309			CA07g12820		
OG0052310			CA07g12960		
OG0052311			CA07g12980		
OG0052312			CA07g13020		
OG0052313			CA07g13110		
OG0052314			CA07g13270		
OG0052315			CA07g13370		
OG0052316			CA07g13550		
OG0052317			CA07g13930		
OG0052318			CA07g13940		
OG0052319			CA07g14060		
OG0052320			CA07g14120		
OG0052321			CA07g14240		
OG0052322			CA07g14270		
OG0052323			CA07g15140		
OG0052324			CA07g15160		
OG0052325			CA07g15180		
OG0052326			CA07g15210		
OG0052327			CA07g15810		
OG0052328			CA07g16010		
OG0052329			CA07g16370		
OG0052330			CA07g16440		
OG0052331			CA07g16490		
OG0052332			CA07g17230		
OG0052333			CA07g17550		
OG0052334			CA07g17690		
OG0052335			CA07g18020		
OG0052336			CA07g18110		
OG0052337			CA07g18270		
OG0052338			CA07g18280		
OG0052339			CA07g18480		
OG0052340			CA07g18640		
OG0052341			CA07g18900		
OG0052342			CA07g18930		
OG0052343			CA07g19890		
OG0052344			CA07g20320		
OG0052345			CA07g21180		
OG0052346			CA07g21300		
OG0052347			CA07g21380		
OG0052348			CA08g00280		
OG0052349			CA08g00710		
OG0052350			CA08g00720		
OG0052351			CA08g00960		
OG0052352			CA08g01090		
OG0052353			CA08g01480		
OG0052354			CA08g02120		
OG0052355			CA08g02290		
OG0052356			CA08g02310		
OG0052357			CA08g02350		
OG0052358			CA08g02440		
OG0052359			CA08g02530		
OG0052360			CA08g02670		
OG0052361			CA08g03070		
OG0052362			CA08g03210		
OG0052363			CA08g03260		
OG0052364			CA08g03300		
OG0052365			CA08g03350		
OG0052366			CA08g03420		
OG0052367			CA08g03430		
OG0052368			CA08g03660		
OG0052369			CA08g03710		
OG0052370			CA08g03890		
OG0052371			CA08g03900		
OG0052372			CA08g03990		
OG0052373			CA08g04160		
OG0052374			CA08g04180		
OG0052375			CA08g04230		
OG0052376			CA08g04370		
OG0052377			CA08g04390		
OG0052378			CA08g04610		
OG0052379			CA08g04670		
OG0052380			CA08g04760		
OG0052381			CA08g04780		
OG0052382			CA08g04840		
OG0052383			CA08g04880		
OG0052384			CA08g05340		
OG0052385			CA08g05370		
OG0052386			CA08g06110		
OG0052387			CA08g06130		
OG0052388			CA08g06240		
OG0052389			CA08g06320		
OG0052390			CA08g06330		
OG0052391			CA08g06370		
OG0052392			CA08g06540		
OG0052393			CA08g06570		
OG0052394			CA08g06740		
OG0052395			CA08g07030		
OG0052396			CA08g07130		
OG0052397			CA08g07750		
OG0052398			CA08g07770		
OG0052399			CA08g08250		
OG0052400			CA08g08380		
OG0052401			CA08g08670		
OG0052402			CA08g08680		
OG0052403			CA08g08850		
OG0052404			CA08g08900		
OG0052405			CA08g08930		
OG0052406			CA08g09190		
OG0052407			CA08g09610		
OG0052408			CA08g09820		
OG0052409			CA08g10050		
OG0052410			CA08g10090		
OG0052411			CA08g10150		
OG0052412			CA08g10290		
OG0052413			CA08g10660		
OG0052414			CA08g10690		
OG0052415			CA08g10860		
OG0052416			CA08g10890		
OG0052417			CA08g11130		
OG0052418			CA08g11170		
OG0052419			CA08g11450		
OG0052420			CA08g11530		
OG0052421			CA08g14540		
OG0052422			CA08g14470		
OG0052423			CA08g14450		
OG0052424			CA08g14130		
OG0052425			CA08g14120		
OG0052426			CA08g17460		
OG0052427			CA08g18020		
OG0052428			CA08g18040		
OG0052429			CA08g18320		
OG0052430			CA08g18510		
OG0052431			CA09g00090		
OG0052432			CA09g00210		
OG0052433			CA09g00390		
OG0052434			CA09g00550		
OG0052435			CA09g00840		
OG0052436			CA09g01000		
OG0052437			CA09g01140		
OG0052438			CA09g01350		
OG0052439			CA09g01810		
OG0052440			CA09g02010		
OG0052441			CA09g02150		
OG0052442			CA09g02280		
OG0052443			CA09g02320		
OG0052444			CA09g02490		
OG0052445			CA09g02870		
OG0052446			CA09g03210		
OG0052447			CA09g03870		
OG0052448			CA09g03970		
OG0052449			CA09g04180		
OG0052450			CA09g04280		
OG0052451			CA09g04450		
OG0052452			CA09g04780		
OG0052453			CA09g04790		
OG0052454			CA09g05030		
OG0052455			CA09g05130		
OG0052456			CA09g05280		
OG0052457			CA09g05320		
OG0052458			CA09g05350		
OG0052459			CA09g05420		
OG0052460			CA09g05460		
OG0052461			CA09g05730		
OG0052462			CA09g05880		
OG0052463			CA09g05990		
OG0052464			CA09g06800		
OG0052465			CA09g06900		
OG0052466			CA09g06960		
OG0052467			CA09g07030		
OG0052468			CA09g07070		
OG0052469			CA09g07180		
OG0052470			CA09g07580		
OG0052471			CA09g07640		
OG0052472			CA09g07710		
OG0052473			CA09g07800		
OG0052474			CA09g07810		
OG0052475			CA09g07990		
OG0052476			CA09g08040		
OG0052477			CA09g08150		
OG0052478			CA09g08350		
OG0052479			CA09g08390		
OG0052480			CA09g08630		
OG0052481			CA09g08680		
OG0052482			CA09g08840		
OG0052483			CA09g08960		
OG0052484			CA09g09140		
OG0052485			CA09g09160		
OG0052486			CA09g09190		
OG0052487			CA09g09260		
OG0052488			CA09g09300		
OG0052489			CA09g09480		
OG0052490			CA09g09550		
OG0052491			CA09g09650		
OG0052492			CA09g09970		
OG0052493			CA09g10000		
OG0052494			CA09g10530		
OG0052495			CA09g10590		
OG0052496			CA09g10730		
OG0052497			CA09g10870		
OG0052498			CA09g10900		
OG0052499			CA09g10990		
OG0052500			CA09g11040		
OG0052501			CA09g11070		
OG0052502			CA09g11350		
OG0052503			CA09g11500		
OG0052504			CA09g11540		
OG0052505			CA09g11660		
OG0052506			CA09g11760		
OG0052507			CA09g12040		
OG0052508			CA09g12050		
OG0052509			CA09g12120		
OG0052510			CA09g12250		
OG0052511			CA09g12370		
OG0052512			CA09g12470		
OG0052513			CA09g12550		
OG0052514			CA09g12760		
OG0052515			CA09g12960		
OG0052516			CA09g13080		
OG0052517			CA09g13230		
OG0052518			CA09g13310		
OG0052519			CA09g13470		
OG0052520			CA09g14200		
OG0052521			CA09g14380		
OG0052522			CA09g14710		
OG0052523			CA09g15140		
OG0052524			CA09g15150		
OG0052525			CA09g15480		
OG0052526			CA09g15800		
OG0052527			CA10g00190		
OG0052528			CA10g00220		
OG0052529			CA10g00730		
OG0052530			CA10g01380		
OG0052531			CA10g01470		
OG0052532			CA10g01610		
OG0052533			CA10g02010		
OG0052534			CA10g02110		
OG0052535			CA10g02190		
OG0052536			CA10g02380		
OG0052537			CA10g02740		
OG0052538			CA10g02860		
OG0052539			CA10g03120		
OG0052540			CA10g03140		
OG0052541			CA10g03350		
OG0052542			CA10g03750		
OG0052543			CA10g03790		
OG0052544			CA10g03800		
OG0052545			CA10g03860		
OG0052546			CA10g03910		
OG0052547			CA10g04100		
OG0052548			CA10g04720		
OG0052549			CA10g05000		
OG0052550			CA10g05290		
OG0052551			CA10g05320		
OG0052552			CA10g05750		
OG0052553			CA10g05790		
OG0052554			CA10g05900		
OG0052555			CA10g05990		
OG0052556			CA10g06040		
OG0052557			CA10g06050		
OG0052558			CA10g06380		
OG0052559			CA10g06560		
OG0052560			CA10g06610		
OG0052561			CA10g06680		
OG0052562			CA10g06830		
OG0052563			CA10g06840		
OG0052564			CA10g06950		
OG0052565			CA10g06960		
OG0052566			CA10g06970		
OG0052567			CA10g07040		
OG0052568			CA10g10860		
OG0052569			CA10g08390		
OG0052570			CA10g07160		
OG0052571			CA10g07170		
OG0052572			CA10g07180		
OG0052573			CA10g07280		
OG0052574			CA10g07330		
OG0052575			CA10g08310		
OG0052576			CA10g07630		
OG0052577			CA10g07750		
OG0052578			CA10g07930		
OG0052579			CA10g08020		
OG0052580			CA10g09070		
OG0052581			CA10g09080		
OG0052582			CA10g09090		
OG0052583			CA10g09460		
OG0052584			CA10g09510		
OG0052585			CA10g09580		
OG0052586			CA10g09680		
OG0052587			CA10g09760		
OG0052588			CA10g09950		
OG0052589			CA10g09980		
OG0052590			CA10g10110		
OG0052591			CA10g10640		
OG0052592			CA10g10230		
OG0052593			CA10g10320		
OG0052594			CA10g10330		
OG0052595			CA10g11080		
OG0052596			CA10g11120		
OG0052597			CA10g11280		
OG0052598			CA10g11540		
OG0052599			CA10g11560		
OG0052600			CA10g11660		
OG0052601			CA10g11730		
OG0052602			CA10g11780		
OG0052603			CA10g11850		
OG0052604			CA10g12070		
OG0052605			CA10g12290		
OG0052606			CA10g12470		
OG0052607			CA10g12670		
OG0052608			CA10g12700		
OG0052609			CA10g12850		
OG0052610			CA10g12920		
OG0052611			CA10g12950		
OG0052612			CA10g13400		
OG0052613			CA10g13470		
OG0052614			CA10g13750		
OG0052615			CA10g13780		
OG0052616			CA10g14200		
OG0052617			CA10g14380		
OG0052618			CA10g14470		
OG0052619			CA10g14530		
OG0052620			CA10g14680		
OG0052621			CA10g14790		
OG0052622			CA10g15140		
OG0052623			CA10g15450		
OG0052624			CA10g15460		
OG0052625			CA10g15510		
OG0052626			CA10g15520		
OG0052627			CA10g15800		
OG0052628			CA10g16180		
OG0052629			CA10g16310		
OG0052630			CA10g16320		
OG0052631			CA10g16380		
OG0052632			CA10g17320		
OG0052633			CA10g17430		
OG0052634			CA10g18200		
OG0052635			CA10g18270		
OG0052636			CA10g18430		
OG0052637			CA10g18610		
OG0052638			CA10g18640		
OG0052639			CA10g18790		
OG0052640			CA10g18860		
OG0052641			CA10g19710		
OG0052642			CA11g00960		
OG0052643			CA11g01170		
OG0052644			CA11g01260		
OG0052645			CA11g01270		
OG0052646			CA11g01330		
OG0052647			CA11g01560		
OG0052648			CA11g01640		
OG0052649			CA11g01650		
OG0052650			CA11g01660		
OG0052651			CA11g01730		
OG0052652			CA11g02640		
OG0052653			CA11g02800		
OG0052654			CA11g03640		
OG0052655			CA11g03860		
OG0052656			CA11g03870		
OG0052657			CA11g04000		
OG0052658			CA11g04150		
OG0052659			CA11g05130		
OG0052660			CA11g05180		
OG0052661			CA11g05310		
OG0052662			CA11g05320		
OG0052663			CA11g05400		
OG0052664			CA11g05430		
OG0052665			CA11g05490		
OG0052666			CA11g05560		
OG0052667			CA11g05590		
OG0052668			CA11g05670		
OG0052669			CA11g06180		
OG0052670			CA11g06270		
OG0052671			CA11g06280		
OG0052672			CA11g06380		
OG0052673			CA11g06460		
OG0052674			CA11g06620		
OG0052675			CA11g06730		
OG0052676			CA11g06820		
OG0052677			CA11g06980		
OG0052678			CA11g07020		
OG0052679			CA11g07090		
OG0052680			CA11g07490		
OG0052681			CA11g07500		
OG0052682			CA11g07730		
OG0052683			CA11g07820		
OG0052684			CA11g07910		
OG0052685			CA11g08230		
