Orthogroup	Arachis_hypogaea	Brassica_napus	Capsicum_anuum	Prunus_persica	Solanum_lycopersicum	Total
OG0018782	2	0	0	1	1	4
OG0018783	4	0	0	0	0	4
OG0018784	2	0	1	1	0	4
OG0018785	4	0	0	0	0	4
OG0018786	2	0	1	0	1	4
OG0018787	1	0	2	0	1	4
OG0018788	2	0	1	1	0	4
OG0018789	1	1	1	1	0	4
OG0018790	3	1	0	0	0	4
OG0018791	2	0	1	0	1	4
OG0018792	1	2	1	0	0	4
OG0018793	4	0	0	0	0	4
OG0018794	2	0	0	0	2	4
OG0018795	4	0	0	0	0	4
OG0018796	4	0	0	0	0	4
OG0018797	2	0	1	1	0	4
OG0018798	4	0	0	0	0	4
OG0018799	1	2	0	1	0	4
OG0018800	4	0	0	0	0	4
OG0018801	2	0	0	1	1	4
OG0018802	4	0	0	0	0	4
OG0018803	1	0	1	1	1	4
OG0018804	3	0	0	1	0	4
OG0018805	4	0	0	0	0	4
OG0018806	2	0	1	1	0	4
OG0018807	4	0	0	0	0	4
OG0018808	1	0	1	1	1	4
OG0018809	4	0	0	0	0	4
OG0018810	2	0	0	1	1	4
OG0018811	2	0	1	1	0	4
OG0018812	4	0	0	0	0	4
OG0018813	2	0	0	1	1	4
OG0018814	3	0	0	1	0	4
OG0018815	4	0	0	0	0	4
OG0018816	2	0	0	1	1	4
OG0018817	4	0	0	0	0	4
OG0018818	2	0	1	0	1	4
OG0018819	1	0	1	0	2	4
OG0018820	1	1	1	0	1	4
OG0018821	4	0	0	0	0	4
OG0018822	4	0	0	0	0	4
OG0018823	4	0	0	0	0	4
OG0018824	2	0	0	1	1	4
OG0018825	4	0	0	0	0	4
OG0018826	2	0	0	1	1	4
OG0018827	4	0	0	0	0	4
OG0018828	4	0	0	0	0	4
OG0018829	2	2	0	0	0	4
OG0018830	4	0	0	0	0	4
OG0018831	4	0	0	0	0	4
OG0018832	4	0	0	0	0	4
OG0018833	1	0	1	1	1	4
OG0018834	2	0	0	1	1	4
OG0018835	2	0	1	1	0	4
OG0018836	1	0	1	1	1	4
OG0018837	1	0	1	1	1	4
OG0018838	4	0	0	0	0	4
OG0018839	2	0	0	2	0	4
OG0018840	4	0	0	0	0	4
OG0018841	2	0	0	1	1	4
OG0018842	2	0	0	2	0	4
OG0018843	4	0	0	0	0	4
OG0018844	1	1	0	1	1	4
OG0018845	1	1	0	1	1	4
OG0018846	1	2	0	1	0	4
OG0018847	1	1	2	0	0	4
OG0018848	2	2	0	0	0	4
OG0018849	3	0	0	1	0	4
OG0018850	1	0	1	0	2	4
OG0018851	2	0	0	1	1	4
OG0018852	4	0	0	0	0	4
OG0018853	4	0	0	0	0	4
OG0018854	3	0	0	1	0	4
OG0018855	3	0	0	0	1	4
OG0018856	2	1	1	0	0	4
OG0018857	1	1	2	0	0	4
OG0018858	2	0	1	0	1	4
OG0018859	2	0	0	1	1	4
OG0018860	4	0	0	0	0	4
OG0018861	2	0	0	2	0	4
OG0018862	2	0	1	0	1	4
OG0018863	4	0	0	0	0	4
OG0018864	4	0	0	0	0	4
OG0018865	4	0	0	0	0	4
OG0018866	4	0	0	0	0	4
OG0018867	1	0	1	1	1	4
OG0018868	1	0	1	1	1	4
OG0018869	3	0	1	0	0	4
OG0018870	4	0	0	0	0	4
OG0018871	4	0	0	0	0	4
OG0018872	4	0	0	0	0	4
OG0018873	3	0	1	0	0	4
OG0018874	3	0	1	0	0	4
OG0018875	4	0	0	0	0	4
OG0018876	4	0	0	0	0	4
OG0018877	3	0	1	0	0	4
OG0018878	3	0	1	0	0	4
OG0018879	4	0	0	0	0	4
OG0018880	4	0	0	0	0	4
OG0018881	3	0	0	1	0	4
OG0018882	1	2	0	1	0	4
OG0018883	2	1	0	1	0	4
OG0018884	4	0	0	0	0	4
OG0018885	2	0	0	1	1	4
OG0018886	1	0	1	1	1	4
OG0018887	4	0	0	0	0	4
OG0018888	1	0	2	0	1	4
OG0018889	3	0	0	1	0	4
OG0018890	3	0	0	1	0	4
OG0018891	4	0	0	0	0	4
OG0018892	4	0	0	0	0	4
OG0018893	4	0	0	0	0	4
OG0018894	1	0	1	1	1	4
OG0018895	4	0	0	0	0	4
OG0018896	2	0	1	0	1	4
OG0018897	4	0	0	0	0	4
OG0018898	2	0	0	1	1	4
OG0018899	4	0	0	0	0	4
OG0018900	2	2	0	0	0	4
OG0018901	1	2	0	1	0	4
OG0018902	4	0	0	0	0	4
OG0018903	1	3	0	0	0	4
OG0018904	4	0	0	0	0	4
OG0018905	1	2	1	0	0	4
OG0018906	2	1	0	1	0	4
OG0018907	1	0	1	1	1	4
OG0018908	4	0	0	0	0	4
OG0018909	4	0	0	0	0	4
OG0018910	2	0	0	1	1	4
OG0018911	1	0	1	1	1	4
OG0018912	3	0	0	0	1	4
OG0018913	2	0	0	1	1	4
OG0018914	2	0	0	1	1	4
OG0018915	4	0	0	0	0	4
OG0018916	2	1	0	1	0	4
OG0018917	3	0	0	1	0	4
OG0018918	4	0	0	0	0	4
OG0018919	4	0	0	0	0	4
OG0018920	2	0	0	2	0	4
OG0018921	1	2	0	1	0	4
OG0018922	2	0	0	2	0	4
OG0018923	1	0	1	1	1	4
OG0018924	2	0	1	0	1	4
OG0018925	4	0	0	0	0	4
OG0018926	4	0	0	0	0	4
OG0018927	2	0	0	1	1	4
OG0018928	2	0	0	1	1	4
OG0018929	2	0	0	2	0	4
OG0018930	2	1	0	0	1	4
OG0018931	1	2	0	1	0	4
OG0018932	2	0	0	1	1	4
OG0018933	4	0	0	0	0	4
OG0018934	3	1	0	0	0	4
OG0018935	1	3	0	0	0	4
OG0018936	1	1	1	0	1	4
OG0018937	4	0	0	0	0	4
OG0018938	3	1	0	0	0	4
OG0018939	4	0	0	0	0	4
OG0018940	2	2	0	0	0	4
OG0018941	1	0	1	1	1	4
OG0018942	1	0	1	1	1	4
OG0018943	1	0	1	1	1	4
OG0018944	4	0	0	0	0	4
OG0018945	2	0	1	1	0	4
OG0018946	4	0	0	0	0	4
OG0018947	1	2	1	0	0	4
OG0018948	4	0	0	0	0	4
OG0018949	3	0	0	1	0	4
OG0018950	4	0	0	0	0	4
OG0018951	2	0	0	1	1	4
OG0018952	2	0	1	1	0	4
OG0018953	4	0	0	0	0	4
OG0018954	4	0	0	0	0	4
OG0018955	4	0	0	0	0	4
OG0018956	4	0	0	0	0	4
OG0018957	4	0	0	0	0	4
OG0018958	2	0	1	1	0	4
OG0018959	4	0	0	0	0	4
OG0018960	3	0	1	0	0	4
OG0018961	4	0	0	0	0	4
OG0018962	4	0	0	0	0	4
OG0018963	2	0	1	0	1	4
OG0018964	4	0	0	0	0	4
OG0018965	2	0	0	2	0	4
OG0018966	2	0	0	1	1	4
OG0018967	1	0	1	1	1	4
OG0018968	2	1	1	0	0	4
OG0018969	2	0	0	1	1	4
OG0018970	1	1	0	2	0	4
OG0018971	4	0	0	0	0	4
OG0018972	1	3	0	0	0	4
OG0018973	2	0	1	1	0	4
OG0018974	1	0	1	1	1	4
OG0018975	4	0	0	0	0	4
OG0018976	4	0	0	0	0	4
OG0018977	3	1	0	0	0	4
OG0018978	4	0	0	0	0	4
OG0018979	1	1	1	1	0	4
OG0018980	1	0	1	1	1	4
OG0018981	1	0	1	1	1	4
OG0018982	2	1	0	1	0	4
OG0018983	1	1	0	1	1	4
OG0018984	4	0	0	0	0	4
OG0018985	1	0	1	1	1	4
OG0018986	3	0	0	0	1	4
OG0018987	1	0	2	0	1	4
OG0018988	1	0	0	3	0	4
OG0018989	2	0	2	0	0	4
OG0018990	1	0	2	1	0	4
OG0018991	1	2	0	1	0	4
OG0018992	1	1	0	1	1	4
OG0018993	3	0	0	0	1	4
OG0018994	1	1	0	1	1	4
OG0018995	1	1	2	0	0	4
OG0018996	1	0	1	1	1	4
OG0018997	1	0	1	1	1	4
OG0018998	4	0	0	0	0	4
OG0018999	1	0	1	1	1	4
OG0019000	1	2	0	1	0	4
OG0019001	4	0	0	0	0	4
OG0019002	4	0	0	0	0	4
OG0019003	2	0	0	1	1	4
OG0019004	4	0	0	0	0	4
OG0019005	4	0	0	0	0	4
OG0019006	4	0	0	0	0	4
OG0019007	1	0	1	1	1	4
OG0019008	4	0	0	0	0	4
OG0019009	4	0	0	0	0	4
OG0019010	4	0	0	0	0	4
OG0019011	2	0	0	1	1	4
OG0019012	2	2	0	0	0	4
OG0019013	4	0	0	0	0	4
OG0019014	2	0	1	1	0	4
OG0019015	2	0	1	1	0	4
OG0019016	3	0	1	0	0	4
OG0019017	3	1	0	0	0	4
OG0019018	2	0	0	1	1	4
OG0019019	4	0	0	0	0	4
OG0019020	4	0	0	0	0	4
OG0019021	1	2	0	0	1	4
OG0019022	4	0	0	0	0	4
OG0019023	4	0	0	0	0	4
OG0019024	1	0	1	1	1	4
OG0019025	4	0	0	0	0	4
OG0019026	2	0	1	0	1	4
OG0019027	2	0	0	1	1	4
OG0019028	4	0	0	0	0	4
OG0019029	2	0	1	1	0	4
OG0019030	1	1	0	2	0	4
OG0019031	4	0	0	0	0	4
OG0019032	2	0	1	1	0	4
OG0019033	2	0	0	1	1	4
OG0019034	2	0	1	0	1	4
OG0019035	3	0	0	1	0	4
OG0019036	1	0	1	1	1	4
OG0019037	2	0	1	0	1	4
OG0019038	1	1	0	1	1	4
OG0019039	2	1	0	1	0	4
OG0019040	1	0	1	0	2	4
OG0019041	1	1	1	0	1	4
OG0019042	1	0	0	3	0	4
OG0019043	1	0	1	1	1	4
OG0019044	3	0	0	1	0	4
OG0019045	1	0	1	1	1	4
OG0019046	1	2	0	1	0	4
OG0019047	1	0	2	0	1	4
OG0019048	1	1	1	1	0	4
OG0019049	1	0	0	0	3	4
OG0019050	1	2	0	1	0	4
OG0019051	1	0	1	2	0	4
OG0019052	1	3	0	0	0	4
OG0019053	2	0	0	0	2	4
OG0019054	1	2	0	1	0	4
OG0019055	2	0	2	0	0	4
OG0019056	1	0	0	0	3	4
OG0019057	1	0	0	0	3	4
OG0019058	1	3	0	0	0	4
OG0019059	1	3	0	0	0	4
OG0019060	1	1	0	1	1	4
OG0019061	1	0	2	0	1	4
OG0019062	1	0	1	2	0	4
OG0019063	1	0	3	0	0	4
OG0019064	1	0	1	1	1	4
OG0019065	1	0	2	0	1	4
OG0019066	1	2	0	1	0	4
OG0019067	1	0	1	1	1	4
OG0019068	1	2	0	1	0	4
OG0019069	1	0	3	0	0	4
OG0019070	1	1	0	1	1	4
OG0019071	1	1	0	1	1	4
OG0019072	1	1	0	1	1	4
OG0019073	0	4	0	0	0	4
OG0019074	0	4	0	0	0	4
OG0019075	0	4	0	0	0	4
OG0019076	0	4	0	0	0	4
OG0019077	0	4	0	0	0	4
OG0019078	0	4	0	0	0	4
OG0019079	0	4	0	0	0	4
OG0019080	0	4	0	0	0	4
OG0019081	0	4	0	0	0	4
OG0019082	0	4	0	0	0	4
OG0019083	0	4	0	0	0	4
OG0019084	0	4	0	0	0	4
OG0019085	0	4	0	0	0	4
OG0019086	0	4	0	0	0	4
OG0019087	0	4	0	0	0	4
OG0019088	0	4	0	0	0	4
OG0019089	0	4	0	0	0	4
OG0019090	0	4	0	0	0	4
OG0019091	0	4	0	0	0	4
OG0019092	0	4	0	0	0	4
OG0019093	0	4	0	0	0	4
OG0019094	0	4	0	0	0	4
OG0019095	0	4	0	0	0	4
OG0019096	0	4	0	0	0	4
OG0019097	0	4	0	0	0	4
OG0019098	0	4	0	0	0	4
OG0019099	0	4	0	0	0	4
OG0019100	0	4	0	0	0	4
OG0019101	0	4	0	0	0	4
OG0019102	0	4	0	0	0	4
OG0019103	0	3	0	1	0	4
OG0019104	0	4	0	0	0	4
OG0019105	0	4	0	0	0	4
OG0019106	0	4	0	0	0	4
OG0019107	0	4	0	0	0	4
OG0019108	0	4	0	0	0	4
OG0019109	0	4	0	0	0	4
OG0019110	0	4	0	0	0	4
OG0019111	0	4	0	0	0	4
OG0019112	0	4	0	0	0	4
OG0019113	0	4	0	0	0	4
OG0019114	0	4	0	0	0	4
OG0019115	0	4	0	0	0	4
OG0019116	0	4	0	0	0	4
OG0019117	0	4	0	0	0	4
OG0019118	0	4	0	0	0	4
OG0019119	0	4	0	0	0	4
OG0019120	0	4	0	0	0	4
OG0019121	0	4	0	0	0	4
OG0019122	0	4	0	0	0	4
OG0019123	0	4	0	0	0	4
OG0019124	0	4	0	0	0	4
OG0019125	0	4	0	0	0	4
OG0019126	0	4	0	0	0	4
OG0019127	0	4	0	0	0	4
OG0019128	0	4	0	0	0	4
OG0019129	0	4	0	0	0	4
OG0019130	0	4	0	0	0	4
OG0019131	0	4	0	0	0	4
OG0019132	0	4	0	0	0	4
OG0019133	0	4	0	0	0	4
OG0019134	0	2	0	0	2	4
OG0019135	0	4	0	0	0	4
OG0019136	0	4	0	0	0	4
OG0019137	0	4	0	0	0	4
OG0019138	0	4	0	0	0	4
OG0019139	0	4	0	0	0	4
OG0019140	0	4	0	0	0	4
OG0019141	0	4	0	0	0	4
OG0019142	0	4	0	0	0	4
OG0019143	0	4	0	0	0	4
OG0019144	0	4	0	0	0	4
OG0019145	0	3	0	1	0	4
OG0019146	0	4	0	0	0	4
OG0019147	0	4	0	0	0	4
OG0019148	0	4	0	0	0	4
OG0019149	0	4	0	0	0	4
OG0019150	0	4	0	0	0	4
OG0019151	0	4	0	0	0	4
OG0019152	0	4	0	0	0	4
OG0019153	0	4	0	0	0	4
OG0019154	0	2	0	2	0	4
OG0019155	0	4	0	0	0	4
OG0019156	0	4	0	0	0	4
OG0019157	0	4	0	0	0	4
OG0019158	0	4	0	0	0	4
OG0019159	0	4	0	0	0	4
OG0019160	0	4	0	0	0	4
OG0019161	0	4	0	0	0	4
OG0019162	0	4	0	0	0	4
OG0019163	0	4	0	0	0	4
OG0019164	0	4	0	0	0	4
OG0019165	0	4	0	0	0	4
OG0019166	0	4	0	0	0	4
OG0019167	0	4	0	0	0	4
OG0019168	0	4	0	0	0	4
OG0019169	0	4	0	0	0	4
OG0019170	0	4	0	0	0	4
OG0019171	0	4	0	0	0	4
OG0019172	0	4	0	0	0	4
OG0019173	0	4	0	0	0	4
OG0019174	0	3	0	1	0	4
OG0019175	0	2	2	0	0	4
OG0019176	0	4	0	0	0	4
OG0019177	0	4	0	0	0	4
OG0019178	0	4	0	0	0	4
OG0019179	0	4	0	0	0	4
OG0019180	0	4	0	0	0	4
OG0019181	0	4	0	0	0	4
OG0019182	0	4	0	0	0	4
OG0019183	0	4	0	0	0	4
OG0019184	0	4	0	0	0	4
OG0019185	0	4	0	0	0	4
OG0019186	0	4	0	0	0	4
OG0019187	0	4	0	0	0	4
OG0019188	0	4	0	0	0	4
OG0019189	0	4	0	0	0	4
OG0019190	0	4	0	0	0	4
OG0019191	0	4	0	0	0	4
OG0019192	0	4	0	0	0	4
OG0019193	0	4	0	0	0	4
OG0019194	0	4	0	0	0	4
OG0019195	0	4	0	0	0	4
OG0019196	0	4	0	0	0	4
OG0019197	0	4	0	0	0	4
OG0019198	0	4	0	0	0	4
OG0019199	0	4	0	0	0	4
OG0019200	0	4	0	0	0	4
OG0019201	0	4	0	0	0	4
OG0019202	0	4	0	0	0	4
OG0019203	0	4	0	0	0	4
OG0019204	0	4	0	0	0	4
OG0019205	0	4	0	0	0	4
OG0019206	0	4	0	0	0	4
OG0019207	0	4	0	0	0	4
OG0019208	0	4	0	0	0	4
OG0019209	0	4	0	0	0	4
OG0019210	0	4	0	0	0	4
OG0019211	0	4	0	0	0	4
OG0019212	0	2	0	1	1	4
OG0019213	0	4	0	0	0	4
OG0019214	0	4	0	0	0	4
OG0019215	0	4	0	0	0	4
OG0019216	0	4	0	0	0	4
OG0019217	0	4	0	0	0	4
OG0019218	0	3	0	1	0	4
OG0019219	0	4	0	0	0	4
OG0019220	0	2	1	1	0	4
OG0019221	0	4	0	0	0	4
OG0019222	0	4	0	0	0	4
OG0019223	0	4	0	0	0	4
OG0019224	0	4	0	0	0	4
OG0019225	0	4	0	0	0	4
OG0019226	0	4	0	0	0	4
OG0019227	0	4	0	0	0	4
OG0019228	0	4	0	0	0	4
OG0019229	0	4	0	0	0	4
OG0019230	0	4	0	0	0	4
OG0019231	0	1	1	1	1	4
OG0019232	0	4	0	0	0	4
OG0019233	0	4	0	0	0	4
OG0019234	0	2	1	1	0	4
OG0019235	0	4	0	0	0	4
OG0019236	0	2	1	1	0	4
OG0019237	0	4	0	0	0	4
OG0019238	0	4	0	0	0	4
OG0019239	0	4	0	0	0	4
OG0019240	0	4	0	0	0	4
OG0019241	0	4	0	0	0	4
OG0019242	0	4	0	0	0	4
OG0019243	0	4	0	0	0	4
OG0019244	0	4	0	0	0	4
OG0019245	0	4	0	0	0	4
OG0019246	0	4	0	0	0	4
OG0019247	0	4	0	0	0	4
OG0019248	0	4	0	0	0	4
OG0019249	0	4	0	0	0	4
OG0019250	0	4	0	0	0	4
OG0019251	0	4	0	0	0	4
OG0019252	0	4	0	0	0	4
OG0019253	0	4	0	0	0	4
OG0019254	0	2	1	0	1	4
OG0019255	0	4	0	0	0	4
OG0019256	0	4	0	0	0	4
OG0019257	0	4	0	0	0	4
OG0019258	0	2	1	1	0	4
OG0019259	0	4	0	0	0	4
OG0019260	0	2	1	1	0	4
OG0019261	0	4	0	0	0	4
OG0019262	0	1	3	0	0	4
OG0019263	0	4	0	0	0	4
OG0019264	0	4	0	0	0	4
OG0019265	0	4	0	0	0	4
OG0019266	0	4	0	0	0	4
OG0019267	0	4	0	0	0	4
OG0019268	0	4	0	0	0	4
OG0019269	0	4	0	0	0	4
OG0019270	0	4	0	0	0	4
OG0019271	0	4	0	0	0	4
OG0019272	0	4	0	0	0	4
OG0019273	0	1	2	0	1	4
OG0019274	0	4	0	0	0	4
OG0019275	0	4	0	0	0	4
OG0019276	0	4	0	0	0	4
OG0019277	0	2	1	0	1	4
OG0019278	0	4	0	0	0	4
OG0019279	0	4	0	0	0	4
OG0019280	0	4	0	0	0	4
OG0019281	0	4	0	0	0	4
OG0019282	0	4	0	0	0	4
OG0019283	0	4	0	0	0	4
OG0019284	0	4	0	0	0	4
OG0019285	0	4	0	0	0	4
OG0019286	0	4	0	0	0	4
OG0019287	0	4	0	0	0	4
OG0019288	0	4	0	0	0	4
OG0019289	0	4	0	0	0	4
OG0019290	0	4	0	0	0	4
OG0019291	0	4	0	0	0	4
OG0019292	0	4	0	0	0	4
OG0019293	0	4	0	0	0	4
OG0019294	0	1	2	1	0	4
OG0019295	0	4	0	0	0	4
OG0019296	0	4	0	0	0	4
OG0019297	0	4	0	0	0	4
OG0019298	0	4	0	0	0	4
OG0019299	0	4	0	0	0	4
OG0019300	0	4	0	0	0	4
OG0019301	0	4	0	0	0	4
OG0019302	0	4	0	0	0	4
OG0019303	0	4	0	0	0	4
OG0019304	0	4	0	0	0	4
OG0019305	0	4	0	0	0	4
OG0019306	0	4	0	0	0	4
OG0019307	0	4	0	0	0	4
OG0019308	0	4	0	0	0	4
OG0019309	0	4	0	0	0	4
OG0019310	0	4	0	0	0	4
OG0019311	0	4	0	0	0	4
OG0019312	0	4	0	0	0	4
OG0019313	0	4	0	0	0	4
OG0019314	0	4	0	0	0	4
OG0019315	0	4	0	0	0	4
OG0019316	0	4	0	0	0	4
OG0019317	0	4	0	0	0	4
OG0019318	0	4	0	0	0	4
OG0019319	0	4	0	0	0	4
OG0019320	0	4	0	0	0	4
OG0019321	0	4	0	0	0	4
OG0019322	0	4	0	0	0	4
OG0019323	0	4	0	0	0	4
OG0019324	0	4	0	0	0	4
OG0019325	0	4	0	0	0	4
OG0019326	0	4	0	0	0	4
OG0019327	0	4	0	0	0	4
OG0019328	0	4	0	0	0	4
OG0019329	0	4	0	0	0	4
OG0019330	0	4	0	0	0	4
OG0019331	0	4	0	0	0	4
OG0019332	0	4	0	0	0	4
OG0019333	0	4	0	0	0	4
OG0019334	0	4	0	0	0	4
OG0019335	0	2	0	1	1	4
OG0019336	0	4	0	0	0	4
OG0019337	0	4	0	0	0	4
OG0019338	0	2	0	1	1	4
OG0019339	0	4	0	0	0	4
OG0019340	0	4	0	0	0	4
OG0019341	0	4	0	0	0	4
OG0019342	0	4	0	0	0	4
OG0019343	0	4	0	0	0	4
OG0019344	0	4	0	0	0	4
OG0019345	0	4	0	0	0	4
OG0019346	0	4	0	0	0	4
OG0019347	0	4	0	0	0	4
OG0019348	0	4	0	0	0	4
OG0019349	0	4	0	0	0	4
OG0019350	0	4	0	0	0	4
OG0019351	0	4	0	0	0	4
OG0019352	0	4	0	0	0	4
OG0019353	0	2	0	1	1	4
OG0019354	0	4	0	0	0	4
OG0019355	0	4	0	0	0	4
OG0019356	0	4	0	0	0	4
OG0019357	0	4	0	0	0	4
OG0019358	0	4	0	0	0	4
OG0019359	0	4	0	0	0	4
OG0019360	0	4	0	0	0	4
OG0019361	0	4	0	0	0	4
OG0019362	0	4	0	0	0	4
OG0019363	0	4	0	0	0	4
OG0019364	0	4	0	0	0	4
OG0019365	0	4	0	0	0	4
OG0019366	0	1	3	0	0	4
OG0019367	0	4	0	0	0	4
OG0019368	0	4	0	0	0	4
OG0019369	0	4	0	0	0	4
OG0019370	0	4	0	0	0	4
OG0019371	0	4	0	0	0	4
OG0019372	0	4	0	0	0	4
OG0019373	0	4	0	0	0	4
OG0019374	0	4	0	0	0	4
OG0019375	0	4	0	0	0	4
OG0019376	0	4	0	0	0	4
OG0019377	0	4	0	0	0	4
OG0019378	0	4	0	0	0	4
OG0019379	0	4	0	0	0	4
OG0019380	0	4	0	0	0	4
OG0019381	0	4	0	0	0	4
OG0019382	0	4	0	0	0	4
OG0019383	0	4	0	0	0	4
OG0019384	0	4	0	0	0	4
OG0019385	0	4	0	0	0	4
OG0019386	0	2	0	1	1	4
OG0019387	0	4	0	0	0	4
OG0019388	0	4	0	0	0	4
OG0019389	0	4	0	0	0	4
OG0019390	0	4	0	0	0	4
OG0019391	0	4	0	0	0	4
OG0019392	0	4	0	0	0	4
OG0019393	0	4	0	0	0	4
OG0019394	0	3	1	0	0	4
OG0019395	0	4	0	0	0	4
OG0019396	0	4	0	0	0	4
OG0019397	0	4	0	0	0	4
OG0019398	0	4	0	0	0	4
OG0019399	0	4	0	0	0	4
OG0019400	0	4	0	0	0	4
OG0019401	0	4	0	0	0	4
OG0019402	0	4	0	0	0	4
OG0019403	0	4	0	0	0	4
OG0019404	0	4	0	0	0	4
OG0019405	0	4	0	0	0	4
OG0019406	0	4	0	0	0	4
OG0019407	0	4	0	0	0	4
OG0019408	0	2	1	1	0	4
OG0019409	0	4	0	0	0	4
OG0019410	0	4	0	0	0	4
OG0019411	0	4	0	0	0	4
OG0019412	0	4	0	0	0	4
OG0019413	0	4	0	0	0	4
OG0019414	0	4	0	0	0	4
OG0019415	0	4	0	0	0	4
OG0019416	0	4	0	0	0	4
OG0019417	0	4	0	0	0	4
OG0019418	0	4	0	0	0	4
OG0019419	0	4	0	0	0	4
OG0019420	0	2	1	0	1	4
OG0019421	0	4	0	0	0	4
OG0019422	0	4	0	0	0	4
OG0019423	0	4	0	0	0	4
OG0019424	0	4	0	0	0	4
OG0019425	0	1	3	0	0	4
OG0019426	0	3	0	0	1	4
OG0019427	0	3	0	1	0	4
OG0019428	0	4	0	0	0	4
OG0019429	0	4	0	0	0	4
OG0019430	0	4	0	0	0	4
OG0019431	0	4	0	0	0	4
OG0019432	0	4	0	0	0	4
OG0019433	0	3	0	1	0	4
OG0019434	0	4	0	0	0	4
OG0019435	0	4	0	0	0	4
OG0019436	0	4	0	0	0	4
OG0019437	0	4	0	0	0	4
OG0019438	0	4	0	0	0	4
OG0019439	0	4	0	0	0	4
OG0019440	0	4	0	0	0	4
OG0019441	0	4	0	0	0	4
OG0019442	0	4	0	0	0	4
OG0019443	0	4	0	0	0	4
OG0019444	0	4	0	0	0	4
OG0019445	0	4	0	0	0	4
OG0019446	0	4	0	0	0	4
OG0019447	0	4	0	0	0	4
OG0019448	0	4	0	0	0	4
OG0019449	0	4	0	0	0	4
OG0019450	0	4	0	0	0	4
OG0019451	0	4	0	0	0	4
OG0019452	0	4	0	0	0	4
OG0019453	0	4	0	0	0	4
OG0019454	0	4	0	0	0	4
OG0019455	0	4	0	0	0	4
OG0019456	0	4	0	0	0	4
OG0019457	0	4	0	0	0	4
OG0019458	0	4	0	0	0	4
OG0019459	0	4	0	0	0	4
OG0019460	0	4	0	0	0	4
OG0019461	0	4	0	0	0	4
OG0019462	0	4	0	0	0	4
OG0019463	0	4	0	0	0	4
OG0019464	0	4	0	0	0	4
OG0019465	0	4	0	0	0	4
OG0019466	0	4	0	0	0	4
OG0019467	0	4	0	0	0	4
OG0019468	0	1	1	1	1	4
OG0019469	0	4	0	0	0	4
OG0019470	0	4	0	0	0	4
OG0019471	0	4	0	0	0	4
OG0019472	0	4	0	0	0	4
OG0019473	0	4	0	0	0	4
OG0019474	0	4	0	0	0	4
OG0019475	0	4	0	0	0	4
OG0019476	0	4	0	0	0	4
OG0019477	0	4	0	0	0	4
OG0019478	0	4	0	0	0	4
OG0019479	0	4	0	0	0	4
OG0019480	0	4	0	0	0	4
OG0019481	0	4	0	0	0	4
OG0019482	0	4	0	0	0	4
OG0019483	0	4	0	0	0	4
OG0019484	0	4	0	0	0	4
OG0019485	0	4	0	0	0	4
OG0019486	0	4	0	0	0	4
OG0019487	0	4	0	0	0	4
OG0019488	0	4	0	0	0	4
OG0019489	0	4	0	0	0	4
OG0019490	0	4	0	0	0	4
OG0019491	0	3	1	0	0	4
OG0019492	0	4	0	0	0	4
OG0019493	0	4	0	0	0	4
OG0019494	0	4	0	0	0	4
OG0019495	0	4	0	0	0	4
OG0019496	0	4	0	0	0	4
OG0019497	0	4	0	0	0	4
OG0019498	0	4	0	0	0	4
OG0019499	0	4	0	0	0	4
OG0019500	0	4	0	0	0	4
OG0019501	0	4	0	0	0	4
OG0019502	0	4	0	0	0	4
OG0019503	0	4	0	0	0	4
OG0019504	0	4	0	0	0	4
OG0019505	0	4	0	0	0	4
OG0019506	0	2	0	1	1	4
OG0019507	0	4	0	0	0	4
OG0019508	0	4	0	0	0	4
OG0019509	0	4	0	0	0	4
OG0019510	0	4	0	0	0	4
OG0019511	0	4	0	0	0	4
OG0019512	0	4	0	0	0	4
OG0019513	0	4	0	0	0	4
OG0019514	0	4	0	0	0	4
OG0019515	0	4	0	0	0	4
OG0019516	0	4	0	0	0	4
OG0019517	0	4	0	0	0	4
OG0019518	0	4	0	0	0	4
OG0019519	0	4	0	0	0	4
OG0019520	0	4	0	0	0	4
OG0019521	0	4	0	0	0	4
OG0019522	0	4	0	0	0	4
OG0019523	0	4	0	0	0	4
OG0019524	0	4	0	0	0	4
OG0019525	0	4	0	0	0	4
OG0019526	0	4	0	0	0	4
OG0019527	0	4	0	0	0	4
OG0019528	0	4	0	0	0	4
OG0019529	0	4	0	0	0	4
OG0019530	0	4	0	0	0	4
OG0019531	0	4	0	0	0	4
OG0019532	0	4	0	0	0	4
OG0019533	0	4	0	0	0	4
OG0019534	0	2	0	1	1	4
OG0019535	0	4	0	0	0	4
OG0019536	0	4	0	0	0	4
OG0019537	0	3	0	1	0	4
OG0019538	0	4	0	0	0	4
OG0019539	0	1	1	1	1	4
OG0019540	0	4	0	0	0	4
OG0019541	0	4	0	0	0	4
OG0019542	0	4	0	0	0	4
OG0019543	0	2	1	0	1	4
OG0019544	0	4	0	0	0	4
OG0019545	0	4	0	0	0	4
OG0019546	0	4	0	0	0	4
OG0019547	0	4	0	0	0	4
OG0019548	0	4	0	0	0	4
OG0019549	0	4	0	0	0	4
OG0019550	0	2	2	0	0	4
OG0019551	0	4	0	0	0	4
OG0019552	0	4	0	0	0	4
OG0019553	0	4	0	0	0	4
OG0019554	0	4	0	0	0	4
OG0019555	0	4	0	0	0	4
