Orthogroup	Duplications (all)	Duplications (50% support)
OG0010597	3	3
OG0010598	3	3
OG0010599	3	2
OG0010600	3	3
OG0010601	3	3
OG0010602	3	3
OG0010603	5	5
OG0010604	4	4
OG0010605	3	3
OG0010606	2	2
OG0010607	3	3
OG0010608	3	3
OG0010609	4	4
OG0010610	4	4
OG0010611	3	3
OG0010612	3	3
OG0010613	2	2
OG0010614	3	3
OG0010615	3	3
OG0010616	3	3
OG0010617	3	3
OG0010618	3	3
OG0010619	3	3
OG0010620	3	3
OG0010621	3	3
OG0010622	3	3
OG0010623	2	2
OG0010624	3	2
OG0010625	4	4
OG0010626	4	4
OG0010627	4	4
OG0010628	3	3
OG0010629	2	1
OG0010630	3	3
OG0010631	3	3
OG0010632	3	3
OG0010633	3	3
OG0010634	2	2
OG0010635	3	3
OG0010636	3	3
OG0010637	3	3
OG0010638	3	3
OG0010639	3	3
OG0010640	3	3
OG0010641	3	3
OG0010642	3	3
OG0010643	3	3
OG0010644	3	3
OG0010645	4	4
OG0010646	3	3
OG0010647	3	3
OG0010648	3	3
OG0010649	4	4
OG0010650	3	3
OG0010651	3	3
OG0010652	4	4
OG0010653	4	4
OG0010654	4	4
OG0010655	4	4
OG0010656	3	3
OG0010657	4	4
OG0010658	6	6
OG0010659	2	2
OG0010660	3	3
OG0010661	4	4
OG0010662	3	3
OG0010663	3	3
OG0010664	3	3
OG0010665	3	2
OG0010666	3	3
OG0010667	3	3
OG0010668	3	3
OG0010669	7	7
OG0010670	3	3
OG0010671	3	3
OG0010672	6	6
OG0010673	3	3
OG0010674	3	3
OG0010675	3	3
OG0010676	4	4
OG0010677	3	3
OG0010678	3	3
OG0010679	3	3
OG0010680	3	3
OG0010681	3	3
OG0010682	3	3
OG0010683	3	3
OG0010684	3	3
OG0010685	3	3
OG0010686	3	3
OG0010687	3	3
OG0010688	5	5
OG0010689	3	3
OG0010690	3	3
OG0010691	3	3
OG0010692	3	3
OG0010693	3	3
OG0010694	5	5
OG0010695	3	3
OG0010696	4	4
OG0010697	3	3
OG0010698	3	3
OG0010699	3	3
OG0010700	3	3
OG0010701	3	3
OG0010702	4	4
OG0010703	3	3
OG0010704	3	3
OG0010705	3	3
OG0010706	4	4
OG0010707	3	3
OG0010708	3	3
OG0010709	2	2
OG0010710	5	5
OG0010711	2	2
OG0010712	3	3
OG0010713	3	3
OG0010714	6	6
OG0010715	4	4
OG0010716	3	3
OG0010717	3	3
OG0010718	3	3
OG0010719	3	3
OG0010720	4	4
OG0010721	2	1
OG0010722	3	3
OG0010723	3	3
OG0010724	5	5
OG0010725	5	5
OG0010726	5	5
OG0010727	2	2
OG0010728	6	6
OG0010729	3	3
OG0010730	3	3
OG0010731	3	3
OG0010732	4	4
OG0010733	3	3
OG0010734	3	3
OG0010735	4	4
OG0010736	3	3
OG0010737	3	3
OG0010738	3	3
OG0010739	4	4
OG0010740	3	3
OG0010741	2	1
OG0010742	3	3
OG0010743	3	3
OG0010744	3	3
OG0010745	3	3
OG0010746	2	2
OG0010747	3	3
OG0010748	7	7
OG0010749	3	3
OG0010750	5	5
OG0010751	3	3
OG0010752	4	4
OG0010753	7	7
OG0010754	3	3
OG0010755	4	4
OG0010756	3	3
OG0010757	7	7
OG0010758	3	3
OG0010759	7	7
OG0010760	3	3
OG0010761	3	3
OG0010762	4	4
OG0010763	3	3
OG0010764	3	3
OG0010765	3	3
OG0010766	3	3
OG0010767	3	3
OG0010768	3	3
OG0010769	7	7
OG0010770	3	3
OG0010771	3	3
OG0010772	3	3
OG0010773	3	3
OG0010774	3	3
OG0010775	3	3
OG0010776	3	3
OG0010777	5	5
OG0010778	4	4
OG0010779	4	4
OG0010780	3	3
OG0010781	3	3
OG0010782	4	4
OG0010783	3	3
OG0010784	3	3
OG0010785	4	4
OG0010786	2	2
OG0010787	3	3
OG0010788	3	3
OG0010789	3	3
OG0010790	3	3
OG0010791	3	3
OG0010792	3	3
OG0010793	3	3
OG0010794	3	3
OG0010795	3	3
OG0010796	3	3
OG0010797	3	3
OG0010798	3	3
OG0010799	3	3
OG0010800	3	3
OG0010801	3	3
OG0010802	3	3
OG0010803	3	3
OG0010804	4	4
OG0010805	6	6
OG0010806	3	3
OG0010807	3	3
OG0010808	3	3
OG0010809	4	4
OG0010810	2	2
OG0010811	4	4
OG0010812	3	3
OG0010813	3	3
OG0010814	3	3
OG0010815	3	3
OG0010816	3	3
OG0010817	4	4
OG0010818	3	3
OG0010819	3	3
OG0010820	3	3
OG0010821	3	3
OG0010822	4	4
OG0010823	4	4
OG0010824	3	3
OG0010825	4	4
OG0010826	3	3
OG0010827	3	2
OG0010828	4	4
OG0010829	3	3
OG0010830	3	3
OG0010831	4	4
OG0010832	3	3
OG0010833	3	3
OG0010834	3	3
OG0010835	5	5
OG0010836	3	3
OG0010837	4	4
OG0010838	3	3
OG0010839	3	3
OG0010840	5	5
OG0010841	2	2
OG0010842	3	3
OG0010843	4	4
OG0010844	3	2
OG0010845	2	2
OG0010846	3	3
OG0010847	2	2
OG0010848	3	3
OG0010849	3	3
OG0010850	3	3
OG0010851	2	2
OG0010852	3	3
OG0010853	3	3
OG0010854	2	2
OG0010855	3	3
OG0010856	6	6
OG0010857	3	3
OG0010858	3	3
OG0010859	3	3
OG0010860	4	4
OG0010861	3	3
OG0010862	3	3
OG0010863	3	3
OG0010864	3	3
OG0010865	3	3
OG0010866	3	3
OG0010867	3	3
OG0010868	3	3
OG0010869	3	3
OG0010870	3	3
OG0010871	3	3
OG0010872	4	4
OG0010873	3	3
OG0010874	3	3
OG0010875	3	3
OG0010876	4	4
OG0010877	3	3
OG0010878	5	5
OG0010879	3	3
OG0010880	6	6
OG0010881	4	4
OG0010882	7	7
OG0010883	7	7
OG0010884	5	5
OG0010885	7	7
OG0010886	7	7
OG0010887	7	7
OG0010888	4	4
OG0010889	7	7
OG0010890	7	7
OG0010891	7	7
OG0010892	7	7
OG0010893	7	7
OG0010894	7	7
OG0010895	4	4
OG0010896	7	7
OG0010897	7	7
OG0010898	7	7
OG0010899	7	7
OG0010900	7	7
OG0010901	7	7
OG0010902	6	6
OG0010903	7	7
OG0010904	7	7
OG0010905	7	7
OG0010906	6	6
OG0010907	7	7
OG0010908	7	7
OG0010909	7	7
OG0010910	4	4
OG0010911	4	4
OG0010912	7	7
OG0010913	3	3
OG0010914	7	7
OG0010915	5	5
OG0010916	5	5
OG0010917	7	7
OG0010918	6	6
OG0010919	7	7
OG0010920	7	7
OG0010921	7	7
OG0010922	7	7
OG0010923	7	7
OG0010924	4	4
OG0010925	7	7
OG0010926	7	7
OG0010927	4	4
OG0010928	7	7
OG0010929	7	7
OG0010930	7	7
OG0010931	7	7
OG0010932	7	7
OG0010933	7	7
OG0010934	7	7
OG0010935	7	7
OG0010936	4	4
OG0010937	5	5
OG0010938	7	7
OG0010939	7	7
OG0010940	7	7
OG0010941	7	7
OG0010942	3	3
OG0010943	7	7
OG0010944	3	2
OG0010945	7	7
OG0010946	7	7
OG0010947	7	7
OG0010948	6	6
OG0010949	4	4
OG0010950	7	7
OG0010951	7	7
OG0010952	7	7
OG0010953	5	5
OG0010954	7	7
OG0010955	7	7
OG0010956	4	4
OG0010957	7	7
OG0010958	7	7
OG0010959	4	4
OG0010960	7	7
OG0010961	7	7
OG0010962	7	7
OG0010963	6	6
OG0010964	7	7
OG0010965	7	7
OG0010966	7	7
OG0010967	3	3
OG0010968	7	7
OG0010969	4	4
OG0010970	4	4
OG0010971	7	7
OG0010972	4	4
OG0010973	7	7
OG0010974	7	7
OG0010975	7	7
OG0010976	7	7
OG0010977	7	7
OG0010978	5	5
OG0010979	4	4
OG0010980	4	4
OG0010981	6	6
OG0010982	7	7
OG0010983	7	7
OG0010984	6	6
OG0010985	7	7
OG0010986	7	7
OG0010987	7	7
OG0010988	6	6
OG0010989	7	7
OG0010990	7	7
OG0010991	5	5
OG0010992	5	5
OG0010993	7	7
OG0010994	7	7
OG0010995	4	4
OG0010996	7	7
OG0010997	7	7
OG0010998	4	4
OG0010999	5	5
OG0011000	7	7
OG0011001	7	7
OG0011002	7	7
OG0011003	7	7
OG0011004	7	7
OG0011005	7	7
OG0011006	7	7
OG0011007	3	3
OG0011008	7	7
OG0011009	7	7
OG0011010	7	7
OG0011011	7	7
OG0011012	7	7
OG0011013	7	7
OG0011014	7	7
OG0011015	5	5
OG0011016	4	4
OG0011017	4	4
OG0011018	7	7
OG0011019	7	7
OG0011020	7	7
OG0011021	3	2
OG0011022	7	7
OG0011023	7	7
OG0011024	7	7
OG0011025	4	4
OG0011026	7	7
OG0011027	7	7
OG0011028	7	7
OG0011029	4	4
OG0011030	5	5
OG0011031	7	7
OG0011032	7	7
OG0011033	6	6
OG0011034	7	7
OG0011035	7	7
OG0011036	7	7
OG0011037	7	7
OG0011038	7	7
OG0011039	7	7
OG0011040	3	3
OG0011041	7	7
OG0011042	3	3
OG0011043	4	4
OG0011044	4	4
OG0011045	7	7
OG0011046	3	3
OG0011047	7	7
OG0011048	7	7
OG0011049	7	7
OG0011050	7	7
OG0011051	7	7
OG0011052	7	7
OG0011053	7	7
OG0011054	4	4
OG0011055	7	7
OG0011056	5	5
OG0011057	7	7
OG0011058	7	7
OG0011059	7	7
OG0011060	7	7
OG0011061	7	7
OG0011062	7	7
OG0011063	7	7
OG0011064	4	4
OG0011065	7	7
OG0011066	4	4
OG0011067	7	7
OG0011068	7	7
OG0011069	4	4
OG0011070	7	7
OG0011071	7	7
OG0011072	7	7
OG0011073	7	7
OG0011074	5	5
OG0011075	6	6
OG0011076	4	4
OG0011077	7	7
OG0011078	6	6
OG0011079	7	7
OG0011080	7	7
OG0011081	5	5
OG0011082	7	7
OG0011083	5	5
OG0011084	7	7
OG0011085	3	3
OG0011086	7	7
OG0011087	4	4
OG0011088	7	7
OG0011089	7	7
OG0011090	3	3
OG0011091	7	7
OG0011092	7	7
OG0011093	7	7
OG0011094	7	7
OG0011095	4	4
OG0011096	4	4
OG0011097	5	5
OG0011098	7	7
OG0011099	7	7
OG0011100	7	7
OG0011101	7	7
OG0011102	7	7
OG0011103	4	4
OG0011104	7	7
OG0011105	7	7
OG0011106	7	7
OG0011107	7	7
OG0011108	4	4
OG0011109	6	6
OG0011110	7	7
OG0011111	7	7
OG0011112	7	7
OG0011113	5	5
OG0011114	7	7
OG0011115	4	4
OG0011116	4	4
OG0011117	7	7
OG0011118	7	7
OG0011119	7	7
OG0011120	3	3
OG0011121	4	4
OG0011122	4	4
OG0011123	7	7
OG0011124	7	7
OG0011125	4	4
OG0011126	7	7
OG0011127	7	7
OG0011128	7	7
OG0011129	7	7
OG0011130	7	7
OG0011131	4	4
OG0011132	5	5
OG0011133	7	7
OG0011134	7	7
OG0011135	7	7
OG0011136	5	5
OG0011137	4	4
OG0011138	7	7
OG0011139	7	7
OG0011140	7	7
OG0011141	4	4
OG0011142	5	5
OG0011143	4	4
OG0011144	7	7
OG0011145	3	3
OG0011146	3	3
OG0011147	7	7
OG0011148	7	7
OG0011149	5	5
OG0011150	7	7
OG0011151	5	5
OG0011152	4	4
OG0011153	6	6
OG0011154	7	7
OG0011155	4	4
OG0011156	4	4
OG0011157	7	7
OG0011158	6	6
OG0011159	7	7
OG0011160	4	4
OG0011161	3	3
OG0011162	5	5
OG0011163	7	7
OG0011164	7	7
OG0011165	7	7
OG0011166	6	6
OG0011167	4	4
OG0011168	7	7
OG0011169	7	7
OG0011170	7	7
OG0011171	6	6
OG0011172	4	4
OG0011173	7	7
OG0011174	3	3
OG0011175	4	4
OG0011176	7	7
OG0011177	7	7
OG0011178	7	7
OG0011179	6	6
OG0011180	7	7
OG0011181	7	7
OG0011182	5	5
OG0011183	7	7
OG0011184	2	2
OG0011185	7	7
OG0011186	7	7
OG0011187	3	3
OG0011188	4	3
OG0011189	2	2
OG0011190	4	4
OG0011191	7	7
OG0011192	7	7
OG0011193	3	3
OG0011194	7	7
OG0011195	5	5
OG0011196	7	7
OG0011197	6	6
OG0011198	6	6
OG0011199	7	7
OG0011200	5	5
OG0011201	5	5
OG0011202	4	4
OG0011203	5	5
OG0011204	7	7
OG0011205	7	7
OG0011206	7	7
OG0011207	7	7
OG0011208	5	5
OG0011209	4	4
OG0011210	6	6
OG0011211	6	6
OG0011212	5	5
OG0011213	6	6
OG0011214	6	6
OG0011215	5	5
OG0011216	6	6
OG0011217	6	6
OG0011218	6	6
OG0011219	7	7
OG0011220	7	7
OG0011221	7	7
OG0011222	6	6
OG0011223	4	4
OG0011224	3	3
OG0011225	5	5
OG0011226	5	5
OG0011227	6	6
OG0011228	6	6
OG0011229	6	6
OG0011230	7	7
OG0011231	5	5
OG0011232	5	5
OG0011233	7	7
OG0011234	4	4
OG0011235	5	5
OG0011236	7	7
OG0011237	4	4
OG0011238	5	5
OG0011239	5	5
OG0011240	6	6
OG0011241	5	5
OG0011242	6	6
OG0011243	4	4
OG0011244	7	7
OG0011245	6	6
OG0011246	5	5
OG0011247	6	6
OG0011248	3	3
OG0011249	3	3
OG0011250	4	4
OG0011251	6	6
OG0011252	5	5
OG0011253	7	7
OG0011254	6	6
OG0011255	6	6
OG0011256	7	7
OG0011257	7	7
OG0011258	7	7
OG0011259	7	7
OG0011260	7	7
OG0011261	7	7
OG0011262	7	7
OG0011263	6	6
OG0011264	7	7
OG0011265	7	7
OG0011266	7	7
OG0011267	6	6
OG0011268	7	7
OG0011269	7	7
OG0011270	7	7
OG0011271	7	7
OG0011272	7	7
OG0011273	7	7
OG0011274	7	7
OG0011275	7	7
OG0011276	7	7
OG0011277	7	7
OG0011278	7	7
OG0011279	7	7
OG0011280	7	7
OG0011281	7	7
OG0011282	7	7
OG0011283	7	7
OG0011284	7	7
OG0011285	7	7
OG0011286	7	7
OG0011287	7	7
OG0011288	7	7
OG0011289	7	7
OG0011290	7	7
OG0011291	7	7
OG0011292	7	7
OG0011293	7	7
OG0011294	7	7
OG0011295	4	4
OG0011296	6	6
OG0011297	6	6
OG0011298	2	2
OG0011299	2	2
OG0011300	6	6
OG0011301	2	2
OG0011302	3	3
OG0011303	2	2
OG0011304	2	2
OG0011305	2	2
OG0011306	3	3
OG0011307	6	6
OG0011308	3	3
OG0011309	6	6
OG0011310	4	4
OG0011311	4	4
OG0011312	2	2
OG0011313	3	3
OG0011314	2	2
OG0011315	2	2
OG0011316	2	2
OG0011317	2	2
OG0011318	2	2
OG0011319	6	6
OG0011320	2	2
OG0011321	6	6
OG0011322	2	2
OG0011323	6	6
OG0011324	2	2
OG0011325	2	2
OG0011326	2	2
OG0011327	2	2
OG0011328	2	2
OG0011329	2	2
OG0011330	6	6
OG0011331	6	6
OG0011332	6	6
OG0011333	2	2
OG0011334	2	2
OG0011335	2	2
OG0011336	6	6
OG0011337	2	2
OG0011338	3	3
OG0011339	2	2
OG0011340	2	2
OG0011341	2	2
OG0011342	3	3
OG0011343	2	2
OG0011344	2	2
OG0011345	3	3
OG0011346	2	2
OG0011347	5	5
OG0011348	5	5
OG0011349	6	6
OG0011350	6	6
OG0011351	2	2
OG0011352	2	2
OG0011353	3	3
OG0011354	2	2
OG0011355	2	2
OG0011356	6	6
OG0011357	3	3
OG0011358	5	5
OG0011359	2	2
OG0011360	2	2
OG0011361	2	2
OG0011362	2	2
OG0011363	3	3
OG0011364	6	6
OG0011365	2	2
OG0011366	2	2
OG0011367	3	2
OG0011368	3	3
OG0011369	2	2
OG0011370	6	6
OG0011371	2	2
OG0011372	2	2
OG0011373	6	6
OG0011374	3	3
OG0011375	2	2
OG0011376	2	2
OG0011377	4	4
OG0011378	3	3
OG0011379	6	6
OG0011380	2	2
OG0011381	2	2
OG0011382	2	2
OG0011383	2	2
OG0011384	2	2
OG0011385	6	6
OG0011386	4	4
OG0011387	6	6
OG0011388	2	2
OG0011389	2	2
OG0011390	2	2
OG0011391	3	3
OG0011392	2	2
OG0011393	3	3
OG0011394	2	2
OG0011395	5	5
OG0011396	2	2
OG0011397	2	2
OG0011398	3	3
OG0011399	2	2
OG0011400	2	2
OG0011401	2	2
OG0011402	2	2
OG0011403	2	2
OG0011404	5	5
OG0011405	2	2
OG0011406	3	3
OG0011407	2	2
OG0011408	3	3
OG0011409	3	3
OG0011410	2	2
OG0011411	3	3
OG0011412	2	2
OG0011413	2	2
OG0011414	2	2
OG0011415	2	2
OG0011416	2	2
OG0011417	2	2
OG0011418	2	2
OG0011419	2	2
OG0011420	2	2
OG0011421	2	2
OG0011422	4	4
OG0011423	2	2
OG0011424	3	3
OG0011425	6	6
OG0011426	3	3
OG0011427	6	6
OG0011428	3	3
OG0011429	2	2
OG0011430	2	2
OG0011431	3	3
OG0011432	2	2
OG0011433	2	2
OG0011434	2	2
OG0011435	2	2
OG0011436	2	2
OG0011437	2	2
OG0011438	2	2
OG0011439	3	3
OG0011440	6	6
OG0011441	6	6
OG0011442	2	2
OG0011443	2	2
OG0011444	2	2
OG0011445	2	2
OG0011446	2	2
OG0011447	2	2
OG0011448	2	2
OG0011449	2	2
OG0011450	2	2
OG0011451	2	2
OG0011452	6	6
OG0011453	2	2
OG0011454	2	2
OG0011455	6	6
OG0011456	4	4
OG0011457	2	2
OG0011458	2	2
OG0011459	6	6
OG0011460	2	2
OG0011461	2	2
OG0011462	6	6
OG0011463	2	2
OG0011464	6	6
OG0011465	5	5
OG0011466	2	2
OG0011467	2	2
OG0011468	2	2
OG0011469	2	2
OG0011470	2	2
OG0011471	2	2
OG0011472	3	3
OG0011473	2	2
OG0011474	6	6
OG0011475	3	3
OG0011476	3	3
OG0011477	6	6
OG0011478	6	6
OG0011479	4	4
OG0011480	4	4
OG0011481	6	6
OG0011482	5	5
OG0011483	2	2
OG0011484	2	2
OG0011485	2	2
OG0011486	2	2
OG0011487	2	2
OG0011488	2	2
OG0011489	2	2
OG0011490	2	2
OG0011491	1	1
OG0011492	2	2
OG0011493	3	3
OG0011494	3	3
OG0011495	2	2
OG0011496	4	4
OG0011497	3	3
OG0011498	6	6
OG0011499	2	2
OG0011500	2	2
OG0011501	2	2
OG0011502	2	2
OG0011503	2	2
OG0011504	2	2
OG0011505	2	2
OG0011506	2	2
OG0011507	6	6
OG0011508	6	6
OG0011509	4	4
OG0011510	2	2
OG0011511	2	2
OG0011512	2	2
OG0011513	2	2
OG0011514	2	2
OG0011515	3	3
OG0011516	3	3
OG0011517	2	2
OG0011518	2	2
OG0011519	2	2
OG0011520	2	2
OG0011521	2	2
OG0011522	2	2
OG0011523	3	3
OG0011524	4	4
OG0011525	6	6
OG0011526	2	2
OG0011527	2	2
OG0011528	2	2
OG0011529	2	2
OG0011530	2	2
OG0011531	2	2
OG0011532	2	2
OG0011533	2	2
OG0011534	6	6
OG0011535	2	2
OG0011536	2	2
OG0011537	3	3
OG0011538	3	3
OG0011539	2	2
OG0011540	2	2
OG0011541	6	6
OG0011542	2	2
OG0011543	2	2
OG0011544	2	2
OG0011545	6	6
OG0011546	3	3
OG0011547	6	6
OG0011548	2	2
OG0011549	3	3
OG0011550	2	2
OG0011551	1	1
OG0011552	3	3
OG0011553	4	4
OG0011554	2	2
OG0011555	2	2
OG0011556	2	2
OG0011557	2	2
OG0011558	2	2
OG0011559	2	2
OG0011560	6	6
OG0011561	2	2
OG0011562	2	2
OG0011563	4	4
OG0011564	2	2
OG0011565	3	3
OG0011566	2	2
OG0011567	2	2
OG0011568	6	6
OG0011569	2	2
OG0011570	2	2
OG0011571	2	2
OG0011572	2	2
OG0011573	3	3
OG0011574	2	2
OG0011575	2	2
OG0011576	2	2
OG0011577	3	3
OG0011578	2	2
OG0011579	2	2
OG0011580	2	2
OG0011581	2	2
OG0011582	3	3
OG0011583	2	2
OG0011584	2	2
OG0011585	2	2
OG0011586	6	6
OG0011587	6	6
OG0011588	2	2
OG0011589	2	2
OG0011590	2	2
OG0011591	2	2
OG0011592	2	2
OG0011593	2	2
OG0011594	6	6
OG0011595	6	6
OG0011596	2	2
OG0011597	2	1
OG0011598	2	2
OG0011599	2	2
OG0011600	5	5
OG0011601	2	2
OG0011602	2	2
OG0011603	2	2
OG0011604	3	3
OG0011605	2	2
OG0011606	2	2
OG0011607	4	4
OG0011608	2	2
OG0011609	2	2
OG0011610	2	2
OG0011611	2	2
OG0011612	2	2
OG0011613	2	2
OG0011614	3	3
OG0011615	6	6
OG0011616	2	2
OG0011617	3	3
OG0011618	5	5
OG0011619	2	2
OG0011620	2	2
OG0011621	3	3
OG0011622	5	5
OG0011623	5	5
OG0011624	2	2
OG0011625	2	2
OG0011626	3	3
OG0011627	6	6
OG0011628	3	3
OG0011629	2	2
OG0011630	2	2
OG0011631	2	2
OG0011632	3	3
OG0011633	2	2
OG0011634	6	6
OG0011635	2	2
OG0011636	4	4
OG0011637	2	2
OG0011638	2	2
OG0011639	3	3
OG0011640	6	6
OG0011641	2	2
OG0011642	2	2
OG0011643	2	2
OG0011644	2	2
OG0011645	2	2
OG0011646	3	3
OG0011647	2	2
OG0011648	2	2
OG0011649	4	4
OG0011650	3	3
OG0011651	5	5
OG0011652	2	2
OG0011653	2	2
OG0011654	6	6
OG0011655	3	3
OG0011656	2	2
OG0011657	2	2
OG0011658	2	2
OG0011659	2	2
OG0011660	2	2
OG0011661	2	2
OG0011662	3	3
OG0011663	2	2
OG0011664	2	2
OG0011665	3	3
OG0011666	3	3
OG0011667	6	6
OG0011668	4	4
OG0011669	2	2
OG0011670	2	2
OG0011671	2	2
OG0011672	2	2
OG0011673	2	2
OG0011674	2	2
OG0011675	2	2
OG0011676	4	4
OG0011677	2	2
OG0011678	2	2
OG0011679	2	2
OG0011680	2	2
OG0011681	2	2
OG0011682	5	5
OG0011683	2	2
OG0011684	2	2
OG0011685	6	6
OG0011686	2	2
OG0011687	2	2
OG0011688	2	2
OG0011689	2	2
OG0011690	2	2
OG0011691	2	2
OG0011692	2	2
OG0011693	2	2
OG0011694	2	2
OG0011695	2	2
OG0011696	2	2
OG0011697	2	2
OG0011698	6	6
OG0011699	2	2
OG0011700	2	2
OG0011701	2	2
OG0011702	2	2
OG0011703	2	2
OG0011704	2	2
OG0011705	2	2
OG0011706	2	2
OG0011707	6	6
OG0011708	3	3
OG0011709	2	2
OG0011710	2	2
OG0011711	2	2
OG0011712	3	3
OG0011713	6	6
OG0011714	2	2
OG0011715	6	6
OG0011716	3	3
OG0011717	2	2
OG0011718	2	2
OG0011719	2	2
OG0011720	2	2
OG0011721	2	2
OG0011722	4	4
OG0011723	2	2
OG0011724	3	3
OG0011725	2	2
OG0011726	2	2
OG0011727	2	2
OG0011728	2	2
OG0011729	6	6
OG0011730	2	2
OG0011731	6	6
OG0011732	2	2
OG0011733	3	3
OG0011734	3	2
OG0011735	2	2
OG0011736	6	6
OG0011737	2	2
OG0011738	2	2
OG0011739	2	2
OG0011740	2	2
OG0011741	6	6
OG0011742	2	2
OG0011743	2	2
OG0011744	2	2
OG0011745	2	2
OG0011746	4	4
OG0011747	2	2
OG0011748	2	2
OG0011749	4	4
OG0011750	3	3
OG0011751	2	2
OG0011752	1	1
OG0011753	2	2
OG0011754	2	2
OG0011755	3	3
OG0011756	2	2
OG0011757	2	2
OG0011758	2	2
OG0011759	3	3
OG0011760	4	4
OG0011761	2	2
OG0011762	2	2
OG0011763	1	1
OG0011764	2	2
OG0011765	2	2
OG0011766	3	3
OG0011767	2	2
OG0011768	2	2
OG0011769	3	3
OG0011770	3	3
OG0011771	3	2
OG0011772	2	2
OG0011773	6	6
OG0011774	3	3
OG0011775	6	6
OG0011776	4	4
OG0011777	2	2
OG0011778	2	2
OG0011779	6	6
OG0011780	4	4
OG0011781	2	2
OG0011782	2	2
OG0011783	2	2
OG0011784	2	2
OG0011785	2	2
OG0011786	2	2
OG0011787	2	2
OG0011788	6	6
OG0011789	2	2
OG0011790	2	2
OG0011791	2	2
OG0011792	2	2
OG0011793	2	2
OG0011794	2	2
OG0011795	2	2
OG0011796	3	3
OG0011797	4	4
OG0011798	2	2
OG0011799	2	2
OG0011800	2	2
OG0011801	2	2
OG0011802	2	2
OG0011803	2	2
OG0011804	3	3
OG0011805	2	2
OG0011806	3	3
OG0011807	2	2
OG0011808	4	4
OG0011809	2	2
OG0011810	3	3
OG0011811	2	2
OG0011812	6	6
OG0011813	2	2
OG0011814	3	3
OG0011815	2	2
OG0011816	2	2
OG0011817	2	2
OG0011818	2	2
OG0011819	3	3
OG0011820	5	5
OG0011821	2	2
OG0011822	2	2
OG0011823	2	2
OG0011824	2	2
OG0011825	2	2
OG0011826	2	2
OG0011827	2	2
OG0011828	2	2
OG0011829	3	3
OG0011830	2	2
OG0011831	2	2
OG0011832	2	2
OG0011833	6	6
OG0011834	2	2
OG0011835	2	2
OG0011836	2	2
OG0011837	2	2
OG0011838	2	2
OG0011839	2	2
OG0011840	2	2
OG0011841	3	3
OG0011842	2	2
OG0011843	3	3
OG0011844	2	2
OG0011845	2	2
OG0011846	2	2
OG0011847	2	2
OG0011848	3	3
OG0011849	2	2
OG0011850	2	2
OG0011851	3	3
OG0011852	6	6
OG0011853	3	3
OG0011854	2	2
OG0011855	2	2
OG0011856	2	2
OG0011857	2	2
OG0011858	2	2
OG0011859	6	6
OG0011860	3	3
OG0011861	2	2
OG0011862	2	2
OG0011863	3	3
OG0011864	2	2
OG0011865	2	2
OG0011866	4	4
OG0011867	2	2
OG0011868	2	2
OG0011869	2	2
OG0011870	3	3
OG0011871	2	2
OG0011872	2	2
OG0011873	2	2
OG0011874	2	2
OG0011875	6	6
OG0011876	2	2
OG0011877	6	6
OG0011878	5	5
OG0011879	2	2
OG0011880	3	3
OG0011881	3	3
OG0011882	2	2
OG0011883	2	2
OG0011884	6	6
OG0011885	2	2
OG0011886	2	2
OG0011887	2	2
OG0011888	2	2
OG0011889	2	2
OG0011890	2	2
OG0011891	2	2
OG0011892	3	3
OG0011893	4	4
OG0011894	3	3
OG0011895	5	5
OG0011896	2	2
OG0011897	2	2
OG0011898	6	6
OG0011899	2	2
OG0011900	2	2
OG0011901	2	2
OG0011902	2	2
OG0011903	2	2
OG0011904	3	3
OG0011905	2	2
OG0011906	2	2
OG0011907	2	2
OG0011908	2	2
OG0011909	2	2
OG0011910	2	2
OG0011911	2	2
OG0011912	2	2
OG0011913	1	0
OG0011914	3	3
OG0011915	3	3
OG0011916	2	2
OG0011917	2	2
OG0011918	2	2
OG0011919	2	2
OG0011920	3	3
OG0011921	3	3
OG0011922	2	2
OG0011923	2	2
OG0011924	3	3
OG0011925	2	2
OG0011926	2	2
OG0011927	2	2
OG0011928	2	2
OG0011929	2	2
OG0011930	2	2
OG0011931	2	2
OG0011932	2	2
OG0011933	2	2
OG0011934	2	2
OG0011935	2	2
OG0011936	2	2
OG0011937	2	2
OG0011938	2	2
OG0011939	3	2
OG0011940	2	2
OG0011941	3	3
OG0011942	2	2
OG0011943	2	2
OG0011944	2	2
OG0011945	3	3
OG0011946	2	2
OG0011947	2	2
OG0011948	2	2
OG0011949	3	3
OG0011950	2	2
OG0011951	2	2
OG0011952	2	2
OG0011953	2	2
OG0011954	2	2
OG0011955	2	2
OG0011956	2	2
OG0011957	2	2
OG0011958	3	3
OG0011959	2	2
OG0011960	2	2
OG0011961	2	2
OG0011962	2	2
OG0011963	6	6
OG0011964	5	5
OG0011965	2	2
OG0011966	1	1
OG0011967	2	2
OG0011968	2	2
OG0011969	2	2
OG0011970	2	2
OG0011971	2	2
OG0011972	2	2
OG0011973	3	3
OG0011974	3	3
OG0011975	2	2
OG0011976	5	5
OG0011977	2	2
OG0011978	2	2
OG0011979	2	2
OG0011980	3	3
OG0011981	2	2
OG0011982	2	2
OG0011983	2	2
OG0011984	3	3
OG0011985	2	2
OG0011986	6	6
OG0011987	3	3
OG0011988	4	4
OG0011989	2	2
OG0011990	2	2
OG0011991	3	3
OG0011992	2	2
OG0011993	2	2
