Orthogroup	Arachis_hypogaea	Capsicum_anuum
OG0010478	arahy.Tifrunner.gnm1.ann1.CLI46N.1, arahy.Tifrunner.gnm1.ann1.F4QS6F.1, arahy.Tifrunner.gnm1.ann1.6QU7U5.1	CA12g21260
OG0010479	arahy.Tifrunner.gnm1.ann1.F5X18S.1	CA10g20960
OG0010480	arahy.Tifrunner.gnm1.ann1.WI2A41.1, arahy.Tifrunner.gnm1.ann1.XKSD0A.1	CA00g89010, CA12g00400
OG0010481	arahy.Tifrunner.gnm1.ann1.38YHDK.1, arahy.Tifrunner.gnm1.ann1.TFY1SD.1	CA03g29370, CA03g29380
OG0010482	arahy.Tifrunner.gnm1.ann1.CZL3S8.1, arahy.Tifrunner.gnm1.ann1.1R27RR.1	CA01g13080
OG0010483	arahy.Tifrunner.gnm1.ann1.S5DLTG.1, arahy.Tifrunner.gnm1.ann1.K6AR5W.1	CA06g14040
OG0010484	arahy.Tifrunner.gnm1.ann1.PB1HA9.1	CA09g11380
OG0010485	arahy.Tifrunner.gnm1.ann1.211B66.1, arahy.Tifrunner.gnm1.ann1.I4NI6I.1	CA00g18310
OG0010486	arahy.Tifrunner.gnm1.ann1.R7WU7D.1, arahy.Tifrunner.gnm1.ann1.F45QZ4.1	CA12g21320, CA01g14120
OG0010487	arahy.Tifrunner.gnm1.ann1.HL4WI4.1, arahy.Tifrunner.gnm1.ann1.V2ETSI.1	CA01g04640
OG0010488	arahy.Tifrunner.gnm1.ann1.XQM4JL.1	CA03g22860
OG0010490	arahy.Tifrunner.gnm1.ann1.VPFI8Q.1	CA04g18410, CA08g03310, CA04g18390
OG0010491	arahy.Tifrunner.gnm1.ann1.AU0S52.1	CA01g10270, CA06g05940, CA01g10300
OG0010492	arahy.Tifrunner.gnm1.ann1.6JR7QB.1	CA02g11040
OG0010494	arahy.Tifrunner.gnm1.ann1.B86ER2.1, arahy.Tifrunner.gnm1.ann1.3AG3I6.3, arahy.Tifrunner.gnm1.ann1.SZ4JBM.1, arahy.Tifrunner.gnm1.ann1.XXIG2Q.1	CA02g27840
OG0010495	arahy.Tifrunner.gnm1.ann1.CZ320C.1, arahy.Tifrunner.gnm1.ann1.8X0TS3.1, arahy.Tifrunner.gnm1.ann1.C8HKPK.1	CA12g05450
OG0010496	arahy.Tifrunner.gnm1.ann1.EM8ZKT.1, arahy.Tifrunner.gnm1.ann1.TE5HJ9.1, arahy.Tifrunner.gnm1.ann1.5ZDB9J.1, arahy.Tifrunner.gnm1.ann1.9G159B.1	CA05g05640
OG0010498	arahy.Tifrunner.gnm1.ann1.QS0XU5.1, arahy.Tifrunner.gnm1.ann1.NDR98S.1, arahy.Tifrunner.gnm1.ann1.XFB8DA.1	CA10g20480
OG0010499	arahy.Tifrunner.gnm1.ann1.TQ1MU5.1	CA03g31140
OG0010500	arahy.Tifrunner.gnm1.ann1.8009T9.1, arahy.Tifrunner.gnm1.ann1.MDR1WT.1	CA10g18340
OG0010501	arahy.Tifrunner.gnm1.ann1.4NEG3Q.1, arahy.Tifrunner.gnm1.ann1.6F7CQG.2, arahy.Tifrunner.gnm1.ann1.SKM2GN.2	CA04g19950
OG0010502	arahy.Tifrunner.gnm1.ann1.XDSK4Z.1	CA02g29530
OG0010504	arahy.Tifrunner.gnm1.ann1.BQ8TF8.1, arahy.Tifrunner.gnm1.ann1.LL4FRQ.1, arahy.Tifrunner.gnm1.ann1.8TE3EA.2	CA01g28650
OG0010505	arahy.Tifrunner.gnm1.ann1.NAX4N2.1, arahy.Tifrunner.gnm1.ann1.RS5E8T.1	CA01g22770
OG0010506	arahy.Tifrunner.gnm1.ann1.6U61K3.1, arahy.Tifrunner.gnm1.ann1.E59ZMA.1	CA06g14560
OG0010507	arahy.Tifrunner.gnm1.ann1.ZU3NW2.1, arahy.Tifrunner.gnm1.ann1.MS6J7I.2	CA02g31320
OG0010509	arahy.Tifrunner.gnm1.ann1.603RL1.1, arahy.Tifrunner.gnm1.ann1.Q8LDW0.1	CA02g31410
OG0010510	arahy.Tifrunner.gnm1.ann1.FDEL0C.1, arahy.Tifrunner.gnm1.ann1.B10GYL.1	CA09g03030
OG0010511	arahy.Tifrunner.gnm1.ann1.H48Z1Z.1, arahy.Tifrunner.gnm1.ann1.DMN84V.1	CA06g13800
OG0010512	arahy.Tifrunner.gnm1.ann1.QW5IMS.1, arahy.Tifrunner.gnm1.ann1.7I62GA.1	CA06g24270, CA06g09890
OG0010513	arahy.Tifrunner.gnm1.ann1.T18680.2, arahy.Tifrunner.gnm1.ann1.I0464U.2	CA08g12470
OG0010514	arahy.Tifrunner.gnm1.ann1.SLD6BY.2, arahy.Tifrunner.gnm1.ann1.N2WVM9.1	CA02g31120
OG0010515	arahy.Tifrunner.gnm1.ann1.4B2PQ4.1, arahy.Tifrunner.gnm1.ann1.K9WZZ6.1	CA04g20110
OG0010516	arahy.Tifrunner.gnm1.ann1.195NUB.1, arahy.Tifrunner.gnm1.ann1.G09REB.1	CA00g32550, CA00g32560
OG0010517	arahy.Tifrunner.gnm1.ann1.PGP8Y3.1, arahy.Tifrunner.gnm1.ann1.E8NAY1.1	CA08g10800
OG0010518	arahy.Tifrunner.gnm1.ann1.GL3N7R.1, arahy.Tifrunner.gnm1.ann1.V0H9ZK.1	CA04g16880
OG0010519	arahy.Tifrunner.gnm1.ann1.SD4I8G.1, arahy.Tifrunner.gnm1.ann1.C871DQ.1	CA09g03320, CA09g03330
OG0010520	arahy.Tifrunner.gnm1.ann1.9VED02.2, arahy.Tifrunner.gnm1.ann1.01P7ER.1	CA08g10110
OG0010521	arahy.Tifrunner.gnm1.ann1.IRZ7G5.1, arahy.Tifrunner.gnm1.ann1.6PPK8V.1	CA06g00120
OG0010522	arahy.Tifrunner.gnm1.ann1.NYYR6I.1, arahy.Tifrunner.gnm1.ann1.Z5FZN7.1, arahy.Tifrunner.gnm1.ann1.4BF7AZ.1	CA03g08770
OG0010523	arahy.Tifrunner.gnm1.ann1.B1CDD0.1, arahy.Tifrunner.gnm1.ann1.JMV5LB.1	CA02g19770
OG0010525	arahy.Tifrunner.gnm1.ann1.T59QJ9.1, arahy.Tifrunner.gnm1.ann1.D3X87A.1	CA02g29260
OG0010526	arahy.Tifrunner.gnm1.ann1.9GLC3X.1, arahy.Tifrunner.gnm1.ann1.CBW2N5.1	CA06g00070
OG0010527	arahy.Tifrunner.gnm1.ann1.KV1X6M.1, arahy.Tifrunner.gnm1.ann1.G4PR1G.1	CA10g16430, CA09g01320, CA09g01310
OG0010528	arahy.Tifrunner.gnm1.ann1.G9MXMR.1, arahy.Tifrunner.gnm1.ann1.1W8BNJ.1	CA02g18170
OG0010529	arahy.Tifrunner.gnm1.ann1.8VRB03.1, arahy.Tifrunner.gnm1.ann1.8Y46JP.1	CA06g27620, CA06g27030
OG0010530	arahy.Tifrunner.gnm1.ann1.2UY3HI.1, arahy.Tifrunner.gnm1.ann1.3ZC2I8.1	CA03g33390
OG0010532	arahy.Tifrunner.gnm1.ann1.P82F2J.1, arahy.Tifrunner.gnm1.ann1.HG0MI4.1	CA06g00100
OG0010533	arahy.Tifrunner.gnm1.ann1.2V2LAF.1, arahy.Tifrunner.gnm1.ann1.KKMU7F.1, arahy.Tifrunner.gnm1.ann1.MP0EZL.1	CA00g84960
OG0010537	arahy.Tifrunner.gnm1.ann1.H7GH5Q.1, arahy.Tifrunner.gnm1.ann1.DFZ2U0.1	CA00g64500
OG0010538	arahy.Tifrunner.gnm1.ann1.779YCA.1, arahy.Tifrunner.gnm1.ann1.3D4EN7.1	CA03g11190
OG0010539	arahy.Tifrunner.gnm1.ann1.A4ASB6.1, arahy.Tifrunner.gnm1.ann1.7LJM3H.1, arahy.Tifrunner.gnm1.ann1.KU2W2N.1	CA02g30750
OG0010540	arahy.Tifrunner.gnm1.ann1.E22JQ7.1, arahy.Tifrunner.gnm1.ann1.4YG7MF.1	CA06g26370
OG0010542	arahy.Tifrunner.gnm1.ann1.PB1NMW.1, arahy.Tifrunner.gnm1.ann1.94G738.1, arahy.Tifrunner.gnm1.ann1.JK4YNR.1	CA03g08310
OG0010544	arahy.Tifrunner.gnm1.ann1.EIAU9G.1, arahy.Tifrunner.gnm1.ann1.PFSA3S.1	CA06g01970
OG0010545	arahy.Tifrunner.gnm1.ann1.04PXL7.1, arahy.Tifrunner.gnm1.ann1.T5GBA6.1	CA01g23430
OG0010546	arahy.Tifrunner.gnm1.ann1.84CV5L.1, arahy.Tifrunner.gnm1.ann1.BU3W1C.1	CA03g10870
OG0010547	arahy.Tifrunner.gnm1.ann1.S2PB51.1, arahy.Tifrunner.gnm1.ann1.LX9DGM.2	CA04g11280, CA10g19970
OG0010548	arahy.Tifrunner.gnm1.ann1.1U19Q5.1, arahy.Tifrunner.gnm1.ann1.M2UU0S.1	CA04g21440
OG0010549	arahy.Tifrunner.gnm1.ann1.8D3299.1, arahy.Tifrunner.gnm1.ann1.B3NEVG.1, arahy.Tifrunner.gnm1.ann1.6G1AZV.1	CA03g08670
OG0010551	arahy.Tifrunner.gnm1.ann1.S5GXJB.3	CA03g12220, CA01g15420, CA01g15920, CA05g08730, CA00g09890, CA01g24790
OG0010552	arahy.Tifrunner.gnm1.ann1.U9FLTX.1, arahy.Tifrunner.gnm1.ann1.K37DDY.1	CA01g23320, CA06g00220, CA01g23330
OG0010553	arahy.Tifrunner.gnm1.ann1.D99XSD.1	CA08g10430
OG0010554	arahy.Tifrunner.gnm1.ann1.LF73V2.1	CA00g76060, CA00g70560, CA03g08610
OG0010556	arahy.Tifrunner.gnm1.ann1.L6JJW9.1	CA03g21190
OG0010557	arahy.Tifrunner.gnm1.ann1.CWLZ7L.1, arahy.Tifrunner.gnm1.ann1.TKMT5T.1	CA00g53770
OG0010558	arahy.Tifrunner.gnm1.ann1.8ZIL5S.1, arahy.Tifrunner.gnm1.ann1.BXR415.1	CA01g05360
OG0010559	arahy.Tifrunner.gnm1.ann1.SWZ6KM.1, arahy.Tifrunner.gnm1.ann1.E7CAJ8.1	CA02g09030
OG0010560	arahy.Tifrunner.gnm1.ann1.E8X9SV.1, arahy.Tifrunner.gnm1.ann1.SI3K9E.1	CA07g15320, CA06g27430
OG0010561	arahy.Tifrunner.gnm1.ann1.S3SMBV.1, arahy.Tifrunner.gnm1.ann1.X6923X.1	CA04g19850
OG0010562	arahy.Tifrunner.gnm1.ann1.00BQAA.1, arahy.Tifrunner.gnm1.ann1.NFB9X0.1, arahy.Tifrunner.gnm1.ann1.8D6Z2X.1	CA04g19550
OG0010564	arahy.Tifrunner.gnm1.ann1.253MNK.1, arahy.Tifrunner.gnm1.ann1.BMR428.1	CA10g18350
OG0010565	arahy.Tifrunner.gnm1.ann1.0QZG7W.1, arahy.Tifrunner.gnm1.ann1.6NC3R4.2	CA04g17890
OG0010566	arahy.Tifrunner.gnm1.ann1.HLL15Q.1, arahy.Tifrunner.gnm1.ann1.TWX3XF.1	CA01g20800
OG0010567	arahy.Tifrunner.gnm1.ann1.68N1MV.1, arahy.Tifrunner.gnm1.ann1.324ZN3.1	CA05g00200
OG0010568	arahy.Tifrunner.gnm1.ann1.YU9IEB.1, arahy.Tifrunner.gnm1.ann1.82WHW6.2	CA04g17600
OG0010569	arahy.Tifrunner.gnm1.ann1.AJL8C7.1, arahy.Tifrunner.gnm1.ann1.TJRX0G.1	CA09g00430
OG0010570	arahy.Tifrunner.gnm1.ann1.GAG45E.1, arahy.Tifrunner.gnm1.ann1.35MU93.1	CA08g17380, CA10g15910
OG0010571	arahy.Tifrunner.gnm1.ann1.ZKP4WK.1, arahy.Tifrunner.gnm1.ann1.K67LMX.1	CA08g03750
OG0010572	arahy.Tifrunner.gnm1.ann1.JGYC2J.1, arahy.Tifrunner.gnm1.ann1.M6NE4G.1	CA02g31160
OG0010573	arahy.Tifrunner.gnm1.ann1.S8FHU4.1, arahy.Tifrunner.gnm1.ann1.BJT98M.1, arahy.Tifrunner.gnm1.ann1.ZG4VZM.1, arahy.Tifrunner.gnm1.ann1.QV3UQR.1	CA11g00260
OG0010574	arahy.Tifrunner.gnm1.ann1.MJ9BA4.1, arahy.Tifrunner.gnm1.ann1.X9WBFE.1	CA00g68750, CA00g83650
OG0010575	arahy.Tifrunner.gnm1.ann1.5MY81K.1, arahy.Tifrunner.gnm1.ann1.ZUT0YB.1	CA04g18660, CA04g18540, CA04g18670, CA04g18640
OG0010576	arahy.Tifrunner.gnm1.ann1.GHB8SH.1, arahy.Tifrunner.gnm1.ann1.9Z4RH8.1	CA00g31270
OG0010577	arahy.Tifrunner.gnm1.ann1.1A1ACU.1, arahy.Tifrunner.gnm1.ann1.B9A4XU.1	CA09g00890
OG0010578	arahy.Tifrunner.gnm1.ann1.IH6TUL.1, arahy.Tifrunner.gnm1.ann1.N59HKK.1	CA10g16450, CA00g91910
OG0010579	arahy.Tifrunner.gnm1.ann1.DD5I6P.1, arahy.Tifrunner.gnm1.ann1.WM42FH.1	CA04g13000
OG0010580	arahy.Tifrunner.gnm1.ann1.T7IL5E.1, arahy.Tifrunner.gnm1.ann1.635IPP.1	CA10g18300
OG0010581	arahy.Tifrunner.gnm1.ann1.RWN5MT.1, arahy.Tifrunner.gnm1.ann1.GFJ2Z4.1	CA02g17210
OG0010582	arahy.Tifrunner.gnm1.ann1.N2G7N8.1, arahy.Tifrunner.gnm1.ann1.LJ09F6.1	CA08g12000
OG0010583	arahy.Tifrunner.gnm1.ann1.Q5RJ9B.2, arahy.Tifrunner.gnm1.ann1.3H0FM5.1, arahy.Tifrunner.gnm1.ann1.VP8W98.1	CA02g30180
OG0010584	arahy.Tifrunner.gnm1.ann1.B386PI.1, arahy.Tifrunner.gnm1.ann1.JQ1SRI.1, arahy.Tifrunner.gnm1.ann1.YCKM6W.1, arahy.Tifrunner.gnm1.ann1.DQ02GG.1	CA03g22190
OG0010585	arahy.Tifrunner.gnm1.ann1.624G49.1, arahy.Tifrunner.gnm1.ann1.LF6SQW.1, arahy.Tifrunner.gnm1.ann1.50CUSQ.1	CA05g00860
OG0010586	arahy.Tifrunner.gnm1.ann1.SY3PZC.1, arahy.Tifrunner.gnm1.ann1.W46PLF.1	CA01g28940
OG0010587	arahy.Tifrunner.gnm1.ann1.U2HTAJ.1, arahy.Tifrunner.gnm1.ann1.LGT5H6.1	CA00g77470, CA04g05930
OG0010588	arahy.Tifrunner.gnm1.ann1.TKGH9F.1, arahy.Tifrunner.gnm1.ann1.NFZ2HX.1	CA02g30760, CA09g13150
OG0010590	arahy.Tifrunner.gnm1.ann1.1PEU5R.1, arahy.Tifrunner.gnm1.ann1.Z6UM0T.1	CA12g04410
OG0010591	arahy.Tifrunner.gnm1.ann1.B3BHU1.1, arahy.Tifrunner.gnm1.ann1.L0UV1J.1	CA01g10130, CA03g35710
OG0010592	arahy.Tifrunner.gnm1.ann1.90R2HL.1, arahy.Tifrunner.gnm1.ann1.KB76RH.1	CA02g29350
OG0010593	arahy.Tifrunner.gnm1.ann1.5CP0AS.1, arahy.Tifrunner.gnm1.ann1.FPQS3Q.1	CA04g23570, CA06g18810
OG0010594	arahy.Tifrunner.gnm1.ann1.LM62V2.1, arahy.Tifrunner.gnm1.ann1.QN2KEZ.1	CA09g04540
OG0010595	arahy.Tifrunner.gnm1.ann1.IGC1S7.1, arahy.Tifrunner.gnm1.ann1.XF1QK2.1	3'
OG0010596	arahy.Tifrunner.gnm1.ann1.KQC6RY.1, arahy.Tifrunner.gnm1.ann1.BVXC9K.1	CA08g13040
OG0010597	arahy.Tifrunner.gnm1.ann1.MEX591.1	CA03g34760
OG0010598	arahy.Tifrunner.gnm1.ann1.FMKW1Y.2, arahy.Tifrunner.gnm1.ann1.FR25D6.1	CA02g31310
OG0010600	arahy.Tifrunner.gnm1.ann1.CMI41D.1, arahy.Tifrunner.gnm1.ann1.A5W2CW.1	CA10g15220, CA09g02800
OG0010601	arahy.Tifrunner.gnm1.ann1.KX39Z4.1, arahy.Tifrunner.gnm1.ann1.JT5ALL.1	CA01g19990, CA01g20000
OG0010602	arahy.Tifrunner.gnm1.ann1.ARGW3J.1, arahy.Tifrunner.gnm1.ann1.68EW5P.1	CA03g13180
OG0010605	arahy.Tifrunner.gnm1.ann1.X3I9NV.1, arahy.Tifrunner.gnm1.ann1.Y8D37L.1	CA10g02030
OG0010606	arahy.Tifrunner.gnm1.ann1.SA3IBZ.1, arahy.Tifrunner.gnm1.ann1.Z8Z8QH.1	CA01g27360, CA03g14020
OG0010607	arahy.Tifrunner.gnm1.ann1.7XK49S.1, arahy.Tifrunner.gnm1.ann1.3M3KC8.1	CA12g19300
OG0010608	arahy.Tifrunner.gnm1.ann1.VM941Y.1, arahy.Tifrunner.gnm1.ann1.W50LA9.1	CA01g10090
OG0010611	arahy.Tifrunner.gnm1.ann1.Z8UC8R.1, arahy.Tifrunner.gnm1.ann1.B8V3X4.1	CA10g18160
OG0010612	arahy.Tifrunner.gnm1.ann1.93QG5G.1, arahy.Tifrunner.gnm1.ann1.PIE3V7.1	CA03g35380, CA12g15140
OG0010613	arahy.Tifrunner.gnm1.ann1.8PZ45R.1, arahy.Tifrunner.gnm1.ann1.BZG10H.1	CA04g18680, CA12g16900
OG0010614	arahy.Tifrunner.gnm1.ann1.RNM8HY.1, arahy.Tifrunner.gnm1.ann1.731ZEV.1	CA09g02340, CA00g41050
OG0010615	arahy.Tifrunner.gnm1.ann1.1BU1FJ.1, arahy.Tifrunner.gnm1.ann1.X97WXI.1	CA00g50560, CA00g52570
OG0010616	arahy.Tifrunner.gnm1.ann1.BA6QAP.1, arahy.Tifrunner.gnm1.ann1.XQ2X1T.2	CA08g08000, CA05g11670
OG0010617	arahy.Tifrunner.gnm1.ann1.L2DS42.1, arahy.Tifrunner.gnm1.ann1.0GR2GF.1	CA01g06180
OG0010618	arahy.Tifrunner.gnm1.ann1.BG7UA0.1, arahy.Tifrunner.gnm1.ann1.63G7RJ.1	CA03g23030
OG0010619	arahy.Tifrunner.gnm1.ann1.5G499W.1, arahy.Tifrunner.gnm1.ann1.0H2RQJ.1	CA05g01120
OG0010620	arahy.Tifrunner.gnm1.ann1.Q65QWU.1, arahy.Tifrunner.gnm1.ann1.N9EJ2X.1	CA08g11180
OG0010621	arahy.Tifrunner.gnm1.ann1.KXN2DA.1, arahy.Tifrunner.gnm1.ann1.K3SJ5I.1	CA03g08500
OG0010622	arahy.Tifrunner.gnm1.ann1.T424Z8.1	CA11g09770
OG0010623	arahy.Tifrunner.gnm1.ann1.100NT6.1, arahy.Tifrunner.gnm1.ann1.M38EY0.1	CA00g64670
OG0010625	arahy.Tifrunner.gnm1.ann1.0P9F65.1, arahy.Tifrunner.gnm1.ann1.P1V9IM.1	CA06g24490, CA05g05380, CA06g24480
OG0010628	arahy.Tifrunner.gnm1.ann1.A2LJVL.2, arahy.Tifrunner.gnm1.ann1.IGB0ZL.1	CA08g08320
OG0010629	arahy.Tifrunner.gnm1.ann1.DHC6FB.1	CA10g07770
OG0010630	arahy.Tifrunner.gnm1.ann1.50G1SM.1, arahy.Tifrunner.gnm1.ann1.X2DQ6L.1	CA10g15920, CA00g43900
OG0010631	arahy.Tifrunner.gnm1.ann1.DB7AVX.1, arahy.Tifrunner.gnm1.ann1.QP0P3V.1	CA08g05010
OG0010632	arahy.Tifrunner.gnm1.ann1.X76JWH.1, arahy.Tifrunner.gnm1.ann1.845W93.1	CA12g18300
OG0010633	arahy.Tifrunner.gnm1.ann1.HH0QF2.1, arahy.Tifrunner.gnm1.ann1.R04L27.1	CA10g04640
OG0010634	arahy.Tifrunner.gnm1.ann1.Y51BP6.2	CA03g28530, CA06g18120
OG0010635	arahy.Tifrunner.gnm1.ann1.I3V1H1.1, arahy.Tifrunner.gnm1.ann1.8KU7YW.1, arahy.Tifrunner.gnm1.ann1.L38FJ4.1	CA00g68060
OG0010636	arahy.Tifrunner.gnm1.ann1.2IXB55.1	CA07g02340
OG0010637	arahy.Tifrunner.gnm1.ann1.KB2WLH.1, arahy.Tifrunner.gnm1.ann1.WPV56H.1	CA05g16550
OG0010638	arahy.Tifrunner.gnm1.ann1.23M4YM.3	CA06g21920
OG0010639	arahy.Tifrunner.gnm1.ann1.M5E6W2.1, arahy.Tifrunner.gnm1.ann1.H6DIT4.1	CA07g19060
OG0010640	arahy.Tifrunner.gnm1.ann1.TF6M8M.1	CA03g23760
OG0010641	arahy.Tifrunner.gnm1.ann1.F86J4F.1, arahy.Tifrunner.gnm1.ann1.TUTH4E.1, arahy.Tifrunner.gnm1.ann1.N289YY.1	CA00g87460
OG0010642	arahy.Tifrunner.gnm1.ann1.HTT0Q9.1, arahy.Tifrunner.gnm1.ann1.FX95F9.1, arahy.Tifrunner.gnm1.ann1.EBAE0Q.1	CA03g19000
OG0010643	arahy.Tifrunner.gnm1.ann1.KMWM4V.1	CA07g02820
OG0010644	arahy.Tifrunner.gnm1.ann1.J0I6JM.1	CA02g08180
OG0010646	arahy.Tifrunner.gnm1.ann1.0RI6JJ.1, arahy.Tifrunner.gnm1.ann1.H1I1DS.1	CA11g10750
OG0010647	arahy.Tifrunner.gnm1.ann1.WNS2H5.1, arahy.Tifrunner.gnm1.ann1.WA7111.1	CA12g02540
OG0010648	arahy.Tifrunner.gnm1.ann1.1NZH8Y.2, arahy.Tifrunner.gnm1.ann1.885AEG.2	CA04g05730, CA04g05520
OG0010650	arahy.Tifrunner.gnm1.ann1.U7VIMI.1, arahy.Tifrunner.gnm1.ann1.DBR4AW.1	CA12g11500
OG0010651	arahy.Tifrunner.gnm1.ann1.WBP6JB.1, arahy.Tifrunner.gnm1.ann1.Q786Q7.1	CA07g09700
OG0010653	arahy.Tifrunner.gnm1.ann1.XNQT3T.1, arahy.Tifrunner.gnm1.ann1.X5M96P.1	CA02g30310
OG0010656	arahy.Tifrunner.gnm1.ann1.P29Y0H.1, arahy.Tifrunner.gnm1.ann1.PA3NAF.1	CA06g11880
OG0010657	arahy.Tifrunner.gnm1.ann1.XIVB9A.1, arahy.Tifrunner.gnm1.ann1.Y7X7J4.1, arahy.Tifrunner.gnm1.ann1.42MJWH.1, arahy.Tifrunner.gnm1.ann1.029YZL.1, arahy.Tifrunner.gnm1.ann1.A3V5PU.1	CA04g03400
OG0010659	arahy.Tifrunner.gnm1.ann1.70483X.1	CA11g15320
OG0010659	arahy.Tifrunner.gnm1.ann1.2R15UA.1	CA11g15310
OG0010660	arahy.Tifrunner.gnm1.ann1.X0SJ4P.1, arahy.Tifrunner.gnm1.ann1.5459VI.1	CA04g16300, CA12g15830, CA12g15840
OG0010661	arahy.Tifrunner.gnm1.ann1.9JEK37.1, arahy.Tifrunner.gnm1.ann1.8LWJ5G.1	CA07g19950
OG0010662	arahy.Tifrunner.gnm1.ann1.6A6QM9.1, arahy.Tifrunner.gnm1.ann1.422Z41.1	CA07g19190, CA07g19200
OG0010663	arahy.Tifrunner.gnm1.ann1.JPDL6B.1, arahy.Tifrunner.gnm1.ann1.B1S40C.1	CA02g24020
OG0010664	arahy.Tifrunner.gnm1.ann1.L53BL2.1, arahy.Tifrunner.gnm1.ann1.FA6GLZ.1, arahy.Tifrunner.gnm1.ann1.CM82MG.1	CA04g00740
OG0010665	arahy.Tifrunner.gnm1.ann1.4UW9RQ.1, arahy.Tifrunner.gnm1.ann1.IS34PQ.2	CA01g13420
OG0010666	arahy.Tifrunner.gnm1.ann1.LUS7PI.1, arahy.Tifrunner.gnm1.ann1.6MJ9X7.1	CA10g08250
OG0010667	arahy.Tifrunner.gnm1.ann1.QRIG84.1, arahy.Tifrunner.gnm1.ann1.5Z2HMN.1	CA07g20520
OG0010668	arahy.Tifrunner.gnm1.ann1.S96PJU.1, arahy.Tifrunner.gnm1.ann1.J49D5C.1	CA05g19750
OG0010670	arahy.Tifrunner.gnm1.ann1.LU4DEZ.1, arahy.Tifrunner.gnm1.ann1.97QYBJ.1	CA12g03700
OG0010671	arahy.Tifrunner.gnm1.ann1.MZ5XB8.1, arahy.Tifrunner.gnm1.ann1.6A166J.1, arahy.Tifrunner.gnm1.ann1.407XUT.1	CA03g33600, CA03g33580
OG0010672	arahy.Tifrunner.gnm1.ann1.3QE0TW.1, arahy.Tifrunner.gnm1.ann1.4G1D6J.4, arahy.Tifrunner.gnm1.ann1.5WF10W.1	CA08g03380, CA02g10430, CA04g11030, CA03g15250, CA11g12690
OG0010673	arahy.Tifrunner.gnm1.ann1.YZC3AP.1, arahy.Tifrunner.gnm1.ann1.79NCEV.1	CA00g49290
OG0010674	arahy.Tifrunner.gnm1.ann1.ARH0VQ.1, arahy.Tifrunner.gnm1.ann1.5UA89R.1	CA00g93500, CA10g00170
OG0010675	arahy.Tifrunner.gnm1.ann1.J6Y187.1, arahy.Tifrunner.gnm1.ann1.1EMS42.1	CA07g20010, CA07g20000
OG0010676	arahy.Tifrunner.gnm1.ann1.DNDD6Y.1, arahy.Tifrunner.gnm1.ann1.JK1SXN.1, arahy.Tifrunner.gnm1.ann1.WE34J8.1, arahy.Tifrunner.gnm1.ann1.RR5YUI.1	CA11g10770
OG0010677	arahy.Tifrunner.gnm1.ann1.W6YWPQ.1, arahy.Tifrunner.gnm1.ann1.L8S1IT.1	CA10g02320, CA07g15260
OG0010678	arahy.Tifrunner.gnm1.ann1.07KL3U.1, arahy.Tifrunner.gnm1.ann1.40HJ6I.1	CA02g02710
OG0010679	arahy.Tifrunner.gnm1.ann1.6276X8.1, arahy.Tifrunner.gnm1.ann1.Q1C604.1, arahy.Tifrunner.gnm1.ann1.F2KJX5.1	CA12g21780
OG0010680	arahy.Tifrunner.gnm1.ann1.NA6SJF.1, arahy.Tifrunner.gnm1.ann1.V708II.1	CA09g10470
OG0010681	arahy.Tifrunner.gnm1.ann1.WH2E03.1, arahy.Tifrunner.gnm1.ann1.D17FLK.1, arahy.Tifrunner.gnm1.ann1.DSL29X.1	CA10g01420
OG0010682	arahy.Tifrunner.gnm1.ann1.X5DLXX.1, arahy.Tifrunner.gnm1.ann1.K80MA6.1, arahy.Tifrunner.gnm1.ann1.425GF3.1	CA00g00490
OG0010683	arahy.Tifrunner.gnm1.ann1.JYPQ9N.1, arahy.Tifrunner.gnm1.ann1.UENS5B.1	CA07g08030
OG0010684	arahy.Tifrunner.gnm1.ann1.MF2MUZ.2, arahy.Tifrunner.gnm1.ann1.Y9Z9L7.2	CA06g06740
OG0010685	arahy.Tifrunner.gnm1.ann1.E9ZV4R.1, arahy.Tifrunner.gnm1.ann1.BC78PS.1	CA07g20570
OG0010686	arahy.Tifrunner.gnm1.ann1.ZG5C6W.1, arahy.Tifrunner.gnm1.ann1.RW4QB8.1, arahy.Tifrunner.gnm1.ann1.14A9Q3.1	CA12g02120
OG0010687	arahy.Tifrunner.gnm1.ann1.C2BK4Q.1, arahy.Tifrunner.gnm1.ann1.3I6JR3.1	CA10g02200
OG0010689	arahy.Tifrunner.gnm1.ann1.8QPJ7C.1, arahy.Tifrunner.gnm1.ann1.F4VH9C.1, arahy.Tifrunner.gnm1.ann1.N8969K.1	CA05g12970
OG0010690	arahy.Tifrunner.gnm1.ann1.ZG31ZK.1, arahy.Tifrunner.gnm1.ann1.156AYJ.1	CA00g87270
OG0010691	arahy.Tifrunner.gnm1.ann1.92AS0N.1, arahy.Tifrunner.gnm1.ann1.WSY56D.1	CA10g07920
OG0010692	arahy.Tifrunner.gnm1.ann1.J7IGQN.1, arahy.Tifrunner.gnm1.ann1.M5IJ04.1	CA05g03550
OG0010693	arahy.Tifrunner.gnm1.ann1.9GG7V0.1, arahy.Tifrunner.gnm1.ann1.X9R2CE.1	CA09g09410
OG0010695	arahy.Tifrunner.gnm1.ann1.D5QNLH.3, arahy.Tifrunner.gnm1.ann1.DY9T0P.1	CA00g84380
