Orthogroup	Capsicum_anuum	Solanum_lycopersicum
OG0004607	CA11g10470	Solyc01T000301.1, Solyc11T001944.1
OG0004608	CA00g60390, CA00g60420, CA06g17280	Solyc08T001002.2
OG0004610	CA07g15940	Solyc07T002267.1
OG0004611	CA03g20310, CA00g90050, CA04g21560	Solyc06T002239.1
OG0004611	CA06g10810	Solyc11T002429.1
OG0004612	CA07g07860	Solyc07T001676.1
OG0004612	CA09g14480	Solyc12T000138.1
OG0004613	CA04g04100	Solyc06T002580.1
OG0004613	CA09g11410	Solyc09T000879.1
OG0004614	CA05g13020	Solyc05T002230.1
OG0004614	CA06g11650, CA12g02080	Solyc11T000534.1
OG0004615	CA03g11460	Solyc06T000815.1, Solyc03T001987.1
OG0004615	CA10g10490	Solyc10T002061.1
OG0004616	CA10g20920	Solyc10T002268.1
OG0004616	CA01g27690	Solyc01T000117.1
OG0004617	CA05g09310, CA11g10330	Solyc11T001487.1
OG0004618	CA06g07760	Solyc06T001007.3
OG0004619	CA00g83090	Solyc10T000130.1
OG0004619	CA01g07180, CA03g13840	Solyc12T000014.1
OG0004620	CA07g04760	Solyc05T001729.1, Solyc07T001769.1
OG0004621	CA00g86370	Solyc03T003237.1
OG0004622	CA04g08810	Solyc12T001419.1
OG0004622	CA01g28570	Solyc01T002175.2, Solyc06T001204.1
OG0004623	CA07g01860	Solyc10T000079.1, Solyc07T000426.1
OG0004624	CA07g16670, CA09g14870, CA09g14880	Solyc12T000041.1
OG0004625	CA03g32460	Solyc03T003008.1
OG0004626	CA09g02570, CA04g08330, CA09g02560	Solyc11T000696.1
OG0004627	CA04g20480	Solyc04T002791.1
OG0004627	CA00g64220	Solyc01T004141.1
OG0004628	CA08g09270, CA01g05860, CA01g26100, CA11g09400, CA00g81790, CA00g57230, CA02g01360, CA00g73350, CA01g15260	Solyc11T001800.1
OG0004629	CA06g25410	Solyc06T002539.1
OG0004629	CA06g10050	Solyc06T000115.1
OG0004629	CA05g15410	Solyc05T002375.1
OG0004630	CA07g20150	Solyc07T002689.1
OG0004630	CA07g10900	Solyc05T001803.1, Solyc07T001799.1
OG0004631	CA03g21770, CA06g14680, CA11g03720	Solyc06T000967.1
OG0004631	CA06g06730	Solyc06T000966.1
OG0004632	CA00g36510, CA00g36520	Solyc07T000686.1, Solyc04T002345.1, Solyc04T002343.1, Solyc04T002346.1
OG0004633	CA12g15370	Solyc12T002340.1
OG0004633	CA04g15850	Solyc04T002374.1
OG0004634	CA10g01210	Solyc07T002708.1, Solyc10T000102.1
OG0004636	CA12g09580, CA11g05330	Solyc04T001823.1
OG0004637	CA09g13490	Solyc10T000156.1, Solyc12T000025.1
OG0004637	CA05g12030	Solyc05T001262.1
OG0004638	CA06g22750	Solyc06T002275.1
OG0004638	CA09g15760, CA09g15750	Solyc12T000202.1, Solyc12T000203.1
OG0004639	CA08g15170	Solyc01T003550.1
OG0004640	CA01g26220	Solyc01T001883.1
OG0004640	CA12g21510	Solyc12T002773.1
OG0004641	CA09g14390	Solyc12T000101.1
OG0004641	CA07g11050	Solyc07T001843.1
OG0004642	CA02g28730	Solyc02T002335.1, Solyc03T001157.1
OG0004643	CA08g14420	Solyc01T003600.1
OG0004644	CA05g01530, CA12g00990	Solyc11T000587.1
OG0004646	CA01g16390	Solyc01T001316.4
OG0004647	CA02g27670, CA02g08360, CA04g09820	Solyc03T001424.2
OG0004648	CA10g11350	Solyc10T002929.1
OG0004649	CA00g57170, CA05g08660	Solyc04T000189.1
OG0004650	CA02g27040	Solyc02T002467.1
OG0004651	CA11g10590	Solyc05T001423.1
OG0004652	CA02g08500, CA02g08490	Solyc02T001118.5
OG0004653	CA04g11760	Solyc03T000954.1
OG0004653	CA02g26880	Solyc02T002475.1
OG0004654	CA06g20910	Solyc10T002699.1, Solyc06T002092.1
OG0004655	CA11g10820	Solyc05T001490.1
OG0004656	CA03g32750	Solyc03T003170.1
OG0004657	CA05g04420	Solyc11T001428.2
OG0004658	CA00g89640	Solyc11T000951.1
OG0004658	CA08g15210	Solyc01T003554.1
OG0004659	CA00g67760	Solyc01T002606.1
OG0004659	CA05g01430	Solyc04T000600.1
OG0004660	CA02g09740	Solyc02T001094.1
OG0004660	CA06g07290	Solyc06T000859.1
OG0004661	CA07g11430, CA07g11420, CA07g11410	Solyc12T001418.1
OG0004662	CA01g27390	Solyc09T001107.1
OG0004662	CA10g08860	Solyc10T002054.1
OG0004663	CA08g09840	Solyc12T000972.1
OG0004664	CA03g36410	Solyc03T003599.2
OG0004665	CA10g06060	Solyc10T000019.1, Solyc10T000018.1, Solyc10T000017.1
OG0004665	CA02g19720	Solyc02T001880.1
OG0004666	CA03g36820	Solyc03T003574.1
OG0004667	CA02g08600	Solyc02T000995.1
OG0004667	CA03g30160	Solyc03T002894.1
OG0004667	CA06g19040	Solyc06T001930.1
OG0004668	CA11g10930	Solyc12T001397.1, Solyc05T001044.1
OG0004669	CA09g10600	Solyc09T001449.1
OG0004670	CA03g03220	Solyc09T002854.1
OG0004671	CA06g17330	Solyc03T003061.1, Solyc06T001785.1
OG0004672	CA03g03090	Solyc12T002711.1, Solyc09T002874.1
OG0004673	CA06g11020	Solyc06T001212.1
OG0004673	CA01g23640	Solyc01T002200.1
OG0004674	CA03g01480	Solyc05T001956.1, Solyc09T002710.1
OG0004675	CA08g19140	Solyc01T004310.2
OG0004676	CA05g01730	Solyc04T000591.1
OG0004676	CA12g00410	Solyc11T000655.1
OG0004677	CA03g11490	Solyc03T001528.1
OG0004677	CA06g03160	Solyc06T000154.1
OG0004678	CA02g23270	Solyc02T000795.1, Solyc02T002187.1
OG0004679	CA01g23500	Solyc01T002213.1
OG0004681	CA08g06950	Solyc05T002084.1, Solyc01T002817.1
OG0004682	CA00g79860, CA01g03510	Solyc09T000785.1
OG0004682	CA00g00580	Solyc09T000781.1, Solyc12T002383.1, Solyc09T000783.1
OG0004683	CA06g20650	Solyc03T002335.1, Solyc06T002060.1
OG0004684	CA00g64200	Solyc09T001993.1
OG0004685	CA01g28040	Solyc01T002582.1
OG0004686	CA05g20080	Solyc05T002690.1, Solyc04T001878.1
OG0004687	CA00g84180, CA08g10140, CA03g09260	Solyc09T002145.1
OG0004687	CA05g15060	Solyc06T000272.1
OG0004688	CA00g63350	Solyc11T000872.1
OG0004688	CA08g14190	Solyc10T001068.1, Solyc01T003584.1
OG0004689	CA00g45270, CA09g08880	Solyc09T001966.1
OG0004689	CA06g26970	Solyc06T002743.1
OG0004690	CA05g17890	Solyc05T002532.1
OG0004690	CA12g00740	Solyc11T000630.1
OG0004691	CA06g09030	Solyc06T001050.1
OG0004691	CA03g19920	Solyc03T001735.1
OG0004692	CA01g22690	Solyc01T002086.1
OG0004692	CA02g22200	Solyc02T000743.1, Solyc02T002113.1
OG0004693	CA03g36470	Solyc03T003595.1
OG0004696	CA00g81250	Solyc01T004388.1
OG0004697	CA02g00090, CA02g00150	Solyc02T001023.1
OG0004703	CA02g31070, CA05g14800, CA05g10160, CA07g04750	Solyc01T000418.1, Solyc01T000419.1, Solyc01T000417.1, Solyc05T001076.1
OG0004704	CA05g01880	Solyc04T000215.1, Solyc04T000534.1, Solyc11T000479.1
OG0004715	CA07g13850	Solyc07T002138.1
OG0004718	CA04g10960, CA03g34270	Solyc03T003307.1
OG0004718	CA09g15530	Solyc12T000191.1
OG0004720	CA05g12580, CA05g12600	Solyc04T000052.1
OG0004724	CA03g25550, CA06g05740	Solyc06T000723.1
OG0004732	CA03g08080	Solyc01T002133.1
OG0004732	CA01g24460, CA01g24450	Solyc01T002134.1
OG0004737	CA02g25330	Solyc02T002751.1
OG0004740	CA02g28180	Solyc05T000281.1, Solyc02T002378.1, Solyc02T000986.1, Solyc02T000988.1, Solyc02T000985.1
OG0004744	CA03g10740	Solyc03T002010.1
OG0004748	CA07g14200	Solyc07T002095.1
OG0004753	CA10g21510	Solyc10T002452.1
OG0004753	CA08g01530	Solyc01T000055.1
OG0004756	CA06g26720	Solyc11T001612.1
OG0004756	CA06g26730	Solyc06T002760.1
OG0004758	CA07g17320	Solyc10T000223.1
OG0004760	CA02g09060	Solyc02T001046.1
OG0004763	CA00g64820	Solyc01T002961.1
OG0004763	CA08g08570, CA00g64790, CA00g64810	Solyc01T002960.12
OG0004764	CA04g09130	Solyc11T001635.1, Solyc11T001636.1
OG0004767	CA12g07670, CA10g02770, CA07g15970, CA10g08300, CA07g14830, CA07g15850, CA01g27340, CA07g15120, CA05g02320	Solyc07T002244.1, Solyc07T002253.1
OG0004768	CA08g18060	Solyc01T004099.1
OG0004769	CA00g01630	Solyc11T000047.1
OG0004770	CA03g05530	Solyc09T002496.3
OG0004771	CA12g12740	Solyc04T001673.1
OG0004771	CA05g02460	Solyc04T000479.1
OG0004772	CA05g13280	Solyc11T000407.1, Solyc05T002259.1, Solyc07T001715.1
OG0004772	CA06g05650	Solyc06T000746.1
OG0004772	CA04g15690	Solyc12T002329.1
OG0004773	CA09g01540	Solyc09T000296.1
OG0004773	CA09g01530	Solyc09T000295.1
OG0004775	CA03g27650, CA03g27660	Solyc03T002614.1, Solyc03T002615.1
OG0004776	CA12g08770, CA12g08790, CA00g43130, CA00g43140, CA12g08760, CA12g08750	Solyc11T000029.1
OG0004777	CA12g08950	Solyc11T000015.1
OG0004779	CA00g32430	Solyc10T000716.1, Solyc01T002666.1
OG0004780	CA00g87260, CA06g01160, CA06g01150, CA00g95290, CA12g20230, CA12g20210	Solyc05T000909.1, Solyc05T000907.1, Solyc12T002401.2, Solyc12T002403.1
OG0004783	CA00g90510, CA00g73090, CA00g97470, CA00g82110, CA01g00010, CA00g92400, CA00g80280, CA00g91250, CA00g98560, CA00g73080, CA09g18750	Solyc01T000056.1
OG0004784	CA01g00610, CA01g00600, CA01g00730, CA00g93230, CA09g15490, CA01g00960, CA09g04320, CA01g00930, CA03g06310, CA01g00590, CA01g00630	Solyc08T002507.1
OG0004785	CA06g04460, CA04g06810, CA01g22920, CA00g77260, CA00g57250, CA01g05870, CA10g02410, CA07g09310, CA12g12300, CA01g20320, CA01g26110	Solyc09T001727.1
OG0004786	CA01g08160, CA01g08150, CA01g08140	Solyc08T001886.1
OG0004787	CA01g08230	Solyc08T001882.1
OG0004787	CA01g08310	Solyc02T000159.1
OG0004787	CA04g03450	Solyc08T001880.1, Solyc09T001883.1
OG0004787	CA01g08330, CA01g08290	Solyc08T001842.1, Solyc08T001844.1
OG0004788	CA02g02670, CA00g34710, CA01g10100	Solyc05T001124.1, Solyc09T000902.1
OG0004788	CA11g12030, CA10g11740, CA04g11750	Solyc08T001571.1, Solyc04T001477.1, Solyc05T001125.1, Solyc11T001450.1
OG0004789	CA01g21820	Solyc05T001902.1
OG0004789	CA00g41140	Solyc09T002131.1
OG0004789	CA01g11580	Solyc10T001641.1
OG0004789	CA08g17420, CA00g93020	Solyc01T004048.1, Solyc01T004050.1
OG0004791	CA04g08050, CA00g44360	Solyc04T001033.1
OG0004791	CA04g08060, CA01g12670	Solyc12T000721.1, Solyc10T001044.1, Solyc10T001589.1, Solyc09T001245.1, Solyc04T000730.1, Solyc12T001205.1, Solyc02T000344.1
OG0004793	CA06g05850	Solyc03T000917.1
OG0004793	CA06g24090, CA03g23640	Solyc01T001311.2, Solyc07T001493.1
OG0004793	CA06g05840, CA03g16060, CA01g21040	Solyc11T002502.1
OG0004794	CA01g24370, CA06g11450	Solyc02T000390.1
OG0004794	CA12g12850, CA03g14640, CA00g00220, CA11g07230, CA03g11140, CA10g11360, CA11g02730	Solyc07T001041.1, Solyc09T001095.1
OG0004795	CA01g30630, CA00g16680	Solyc09T000620.1, Solyc03T001571.1
OG0004795	CA09g06240	Solyc09T000622.1, Solyc03T001573.1, Solyc03T001574.1, Solyc09T000632.1, Solyc09T000628.1, Solyc09T000630.1, Solyc03T001579.1
OG0004796	CA12g00500, CA12g00580	Solyc11T000646.1
OG0004796	CA01g31930, CA04g13390, CA12g00590, CA12g00570	Solyc11T000048.1, Solyc04T001622.1, Solyc04T001620.1, Solyc04T001934.1, Solyc04T001936.1
OG0004797	CA06g15410, CA07g13690, CA09g05470, CA07g19300, CA06g05380, CA10g17260, CA02g02030, CA06g06750, CA07g13710, CA07g19250, CA07g19280	Solyc07T002601.2
OG0004798	CA02g13940, CA02g13960	Solyc02T001422.1
OG0004798	CA04g01610, CA02g13830, CA07g16970	Solyc02T001415.1, Solyc02T001413.1
OG0004798	CA02g13900	Solyc02T001417.1, Solyc02T001419.1
OG0004799	CA03g33000, CA06g09670	Solyc07T001450.1
OG0004799	CA02g16630, CA00g82250, CA09g01380, CA06g06400, CA04g00370, CA05g08850, CA00g29630, CA00g84610	Solyc11T002018.1
OG0004801	CA11g17880, CA11g17900	Solyc12T002038.1, Solyc12T002039.1, Solyc12T002040.1, Solyc12T002041.1, Solyc12T001730.1, Solyc12T002037.1
OG0004801	CA03g07550	Solyc11T002271.1, Solyc11T002273.1, Solyc01T003337.1
OG0004802	CA11g07940	Solyc05T000217.1
OG0004802	CA11g08400	Solyc05T001289.1, Solyc05T001292.1
OG0004802	CA04g05650	Solyc05T000012.2, Solyc05T001291.1
OG0004802	CA11g02030	Solyc05T000783.2
OG0004803	CA04g06030	Solyc10T001917.1, Solyc10T001467.1, Solyc10T001462.1, Solyc10T001903.1, Solyc10T001919.1, Solyc10T001882.1, Solyc10T001913.1, Solyc10T001889.1, Solyc12T001041.1, Solyc10T001890.1, Solyc10T001920.1
OG0004804	CA04g11690, CA04g09500	Solyc11T000754.1, Solyc11T000758.1, Solyc11T000763.1, Solyc11T000770.1, Solyc11T000782.1, Solyc11T001389.1, Solyc11T000762.1, Solyc11T000765.1, Solyc11T001125.1, Solyc10T000788.1
OG0004805	CA09g10020, CA00g96030, CA07g00950, CA12g16230, CA00g28840, CA12g15880, CA10g01230, CA07g10280, CA07g21280, CA04g11160, CA00g28850	Solyc09T000921.1
OG0004806	CA05g00310, CA05g03580, CA05g00280, CA05g03590, CA05g00290, CA00g94640, CA05g00250, CA00g94650, CA05g00260, CA05g00270, CA05g00300	Solyc04T000746.1
OG0004807	CA10g01560	Solyc10T001533.1
OG0004807	CA07g17340	Solyc07T002456.1
OG0004807	CA00g19840	Solyc10T001530.1
OG0004808	CA00g10950	Solyc05T001469.1, Solyc06T000668.1, Solyc04T001080.1, Solyc10T000769.1, Solyc09T001332.1, Solyc05T002109.1, Solyc07T001174.1, Solyc04T001079.1, Solyc10T001658.1, Solyc02T000185.1
OG0004809	CA02g21200	Solyc02T000666.1, Solyc02T000657.1, Solyc02T000655.1, Solyc02T000671.1, Solyc02T000662.1, Solyc02T000654.1, Solyc02T000670.1, Solyc02T000667.1, Solyc02T000661.1, Solyc02T000656.1, Solyc02T000663.1
OG0004810	CA00g89990	Solyc05T002326.1, Solyc05T001900.1, Solyc05T001846.1, Solyc05T001909.1, Solyc05T001905.1, Solyc09T000695.1, Solyc09T000696.1, Solyc05T001915.1, Solyc09T000703.1, Solyc09T000704.1, Solyc05T001913.1
OG0004832	CA00g77610	Solyc10T002373.2
OG0004832	CA10g20210	Solyc10T002329.1
OG0004835	CA06g12370	Solyc06T001331.1
OG0004839	CA09g10320	Solyc09T000680.1
OG0004841	CA03g10320, CA01g28770	Solyc03T001030.3
OG0004842	CA10g19150, CA10g19140, CA03g14800	Solyc03T001047.1
OG0004843	CA09g06330	Solyc05T002403.1, Solyc09T000591.1
OG0004844	CA06g10060	Solyc06T000116.1
OG0004844	CA06g25440	Solyc06T002541.2
OG0004845	CA10g20120	Solyc10T002342.1
OG0004846	CA08g13490	Solyc01T003467.1
OG0004847	CA01g11100	Solyc01T002724.1
OG0004848	CA09g05150	Solyc09T000497.2
OG0004850	CA02g23470	Solyc02T002207.1
OG0004851	CA05g20770	Solyc05T002731.1
OG0004852	CA03g18290	Solyc03T000350.1
OG0004852	CA08g07180	Solyc01T002837.1
OG0004853	CA01g21440	Solyc01T002516.1
OG0004853	CA05g00540	Solyc04T000711.1
OG0004854	CA08g08340	Solyc01T002943.3
OG0004854	CA10g10380	Solyc10T000470.1
OG0004856	CA12g07500	Solyc11T000150.1
OG0004857	CA02g02950, CA01g04370	Solyc09T001791.1
OG0004858	CA11g11840	Solyc11T002060.1
OG0004859	CA04g15020	Solyc04T002278.1
OG0004860	CA03g30040	Solyc06T001919.1, Solyc03T002881.1
OG0004861	CA00g79740	Solyc09T002665.1
OG0004863	CA08g10960	Solyc01T003155.1
OG0004864	CA11g18110	Solyc11T002089.1
OG0004865	CA00g64600	Solyc01T002977.1
OG0004865	CA01g00480	Solyc12T002173.1, Solyc08T002542.1
OG0004867	CA03g07170	Solyc09T002392.1
OG0004868	CA07g13190, CA02g16830	Solyc02T001629.1
OG0004869	CA06g27920	Solyc06T002708.1
OG0004870	CA06g25900	Solyc06T002583.1
OG0004871	CA06g01570	Solyc09T002072.1, Solyc06T000207.1
OG0004872	CA03g08450	Solyc09T002240.1
OG0004873	CA10g13890	Solyc05T000684.1
OG0004874	CA02g29780	Solyc06T001127.1
OG0004875	CA00g44710	Solyc09T000151.1
OG0004875	CA10g14940, CA08g17330	Solyc10T002705.1
OG0004876	CA05g14990	Solyc06T000280.1
OG0004876	CA03g08320	Solyc06T000281.1
OG0004877	CA07g11100	Solyc07T001853.1
OG0004877	CA02g24440	Solyc05T001922.1
OG0004878	CA09g12030	Solyc09T001957.1
OG0004881	CA03g04640	Solyc09T002595.1
OG0004881	CA04g00680	Solyc03T000067.1
OG0004882	CA09g10090	Solyc10T002144.1
OG0004883	CA09g00740	Solyc09T000366.1
OG0004884	CA00g11140	Solyc09T000194.1
OG0004884	CA10g12360	Solyc10T002905.1
OG0004885	CA03g24780	Solyc09T002257.3
OG0004886	CA09g10330	Solyc09T000718.1
OG0004887	CA06g23740, CA11g19130	Solyc11T002287.1
OG0004888	CA01g08590	Solyc11T000123.1
OG0004889	CA09g09720	Solyc09T001911.1
OG0004890	CA03g08780	Solyc09T002212.1
OG0004890	CA06g01430	Solyc06T000255.1
OG0004891	CA10g13940	Solyc10T002157.1, Solyc10T002802.1
OG0004892	CA06g28130	Solyc06T002692.1
OG0004893	CA00g52550	Solyc10T000316.1, Solyc01T004371.1
OG0004894	CA08g05690	Solyc12T000842.1, Solyc12T000832.1, Solyc12T000846.1, Solyc06T001842.1
OG0004895	CA09g05660	Solyc09T000550.1
OG0004895	CA10g14330	Solyc10T002775.1
OG0004896	CA10g20680	Solyc10T002298.1
OG0004897	CA03g06550	Solyc09T002436.1
OG0004899	CA04g04240, CA02g02430	Solyc03T000509.2
OG0004900	CA03g20880	Solyc03T001618.1
OG0004902	CA09g10380	Solyc09T000717.1
OG0004903	CA01g11050, CA10g10130	Solyc10T000651.1, Solyc01T002717.1
OG0004905	CA06g28260	Solyc06T002681.1
OG0004905	CA06g28250	Solyc06T002682.1
OG0004907	CA03g08490	Solyc09T002245.1
OG0004908	CA10g21280, CA08g06610	Solyc01T002806.3
OG0004909	CA01g33920	Solyc08T000235.1
OG0004910	CA00g41060	Solyc09T000252.1
OG0004910	CA10g11640	Solyc10T002914.2
OG0004913	CA01g18670	Solyc01T002380.1
OG0004913	CA12g04100	Solyc03T001504.1
OG0004914	CA12g03170	Solyc11T000423.1, Solyc11T000424.1
OG0004914	CA06g27880, CA06g27870	Solyc06T002712.1
OG0004915	CA12g21430	Solyc01T001873.2, Solyc12T002768.1
OG0004915	CA03g24760	Solyc09T002255.1
OG0004916	CA09g14030	Solyc09T001922.1
OG0004918	CA09g01900	Solyc09T000237.1
OG0004919	CA09g08220	Solyc09T000049.1
OG0004920	CA06g27140, CA06g27000	Solyc08T000016.2, Solyc06T002736.1
OG0004921	CA06g26540	Solyc06T002651.1
OG0004922	CA06g28410, CA06g28420	Solyc06T002670.1
OG0004922	CA06g02290	Solyc09T001688.1, Solyc06T000178.1
OG0004923	CA00g41200	Solyc01T004056.1
OG0004924	CA06g23150	Solyc06T002309.2
OG0004924	CA01g19430	Solyc01T002776.1
OG0004925	CA10g14040	Solyc10T002793.1
OG0004925	CA09g06550	Solyc09T000656.1
OG0004927	CA08g07250	Solyc01T002843.1
OG0004928	CA10g14570	Solyc10T002757.1
OG0004928	CA09g05250	Solyc09T000486.1
OG0004929	CA08g07260	Solyc01T002845.1
OG0004931	CA03g06340	Solyc09T002450.1
OG0004931	CA04g00330	Solyc03T000032.1
OG0004932	CA10g13040	Solyc10T002820.1
OG0004932	CA10g11250	Solyc10T002114.1
OG0004933	CA03g04490	Solyc09T002584.1
OG0004934	CA08g07440	Solyc01T002865.1
OG0004935	CA06g16910	Solyc06T001714.1
OG0004936	CA00g79490	Solyc09T002169.1
OG0004936	CA01g23510	Solyc01T002212.1
OG0004937	CA01g31620	Solyc01T003810.1
OG0004938	CA07g07850	Solyc07T001677.1
OG0004939	CA10g12590	Solyc10T002879.2
OG0004939	CA09g04130	Solyc09T000040.3, Solyc09T000072.1
OG0004940	CA02g14440	Solyc02T002845.1
OG0004941	CA00g95240	Solyc05T000629.1, Solyc09T000506.1
OG0004942	CA06g03210	Solyc06T000161.1
OG0004942	CA06g26200	Solyc09T000973.1
OG0004943	CA03g36840	Solyc03T003572.1
OG0004944	CA03g10120	Solyc09T002086.1
OG0004945	CA08g08500, CA08g08490	Solyc01T002951.1
OG0004948	CA09g03280, CA03g21410	Solyc06T000705.1
OG0004949	CA01g18100	Solyc07T001107.1
OG0004949	CA09g15640, CA11g12370	Solyc11T001719.1
OG0004950	CA06g23840, CA08g10810	Solyc03T001436.1
OG0004950	CA10g07430	Solyc11T001799.1
OG0004952	CA12g07020, CA08g14650	Solyc11T000172.1
OG0004953	CA09g00480	Solyc01T000300.1, Solyc09T000389.1
OG0004955	CA07g00440	Solyc07T000187.2
OG0004956	CA03g15330	Solyc08T000551.1, Solyc12T000865.1
OG0004957	CA08g12800	Solyc01T003308.1
OG0004957	CA03g24900	Solyc09T002270.1
OG0004958	CA03g37040	Solyc03T003551.4
OG0004959	CA01g25080	Solyc01T001986.1, Solyc06T000266.1
OG0004960	CA03g20380	Solyc03T001688.1
OG0004960	CA01g00350	Solyc08T002553.1
OG0004961	CA06g18090	Solyc06T001861.1
OG0004961	CA11g01790	Solyc05T000513.1
OG0004962	CA06g15940	Solyc03T003488.1, Solyc06T001430.1
OG0004962	CA07g10010	Solyc07T001403.1
OG0004963	CA03g36810	Solyc12T000728.1
OG0004964	CA03g07600	Solyc09T002337.1
OG0004965	CA04g09550	Solyc11T000801.1
OG0004966	CA06g16980	Solyc12T001928.1, Solyc06T001722.1
OG0004967	CA04g09660	Solyc11T000910.1
OG0004968	CA09g02520	Solyc09T000186.1
OG0004969	CA06g26260	Solyc06T002623.1
OG0004969	CA06g03170	Solyc06T000158.1
OG0004971	CA12g10740	Solyc04T001347.2
OG0004972	CA00g30110	Solyc09T001588.1
OG0004973	CA00g43180	Solyc12T001469.1, Solyc08T000710.1, Solyc11T000026.1
OG0004974	CA04g00080	Solyc03T000012.1
OG0004974	CA02g30410	Solyc02T002888.2
OG0004975	CA11g00070	Solyc05T000346.1
OG0004976	CA01g27320, CA01g27330	Solyc01T002567.1
OG0004978	CA06g16590, CA06g20520, CA07g04490, CA03g35940, CA03g35930, CA03g35920	Solyc03T003396.1
OG0004979	CA05g04520, CA05g17670	Solyc05T002504.1
OG0004979	CA00g90090	Solyc09T002817.1
OG0004980	CA04g18170	Solyc04T002604.1
OG0004980	CA08g17110	Solyc01T003921.1
OG0004981	CA03g01100	Solyc09T002725.3
OG0004982	CA05g05370	Solyc04T000309.1
OG0004983	CA06g19420	Solyc06T001957.1
OG0004985	CA12g03640	Solyc11T000909.1, Solyc01T000258.1, Solyc01T000259.1
OG0004986	CA07g19460	Solyc05T000924.1, Solyc07T002588.2
OG0004987	CA03g31630	Solyc06T000753.1
OG0004989	CA04g13490	Solyc04T002115.1
OG0004989	CA12g11990	Solyc12T002249.1
OG0004990	CA00g67010, CA02g05460	Solyc01T003300.1
OG0004992	CA01g23590	Solyc01T001364.1
OG0004993	CA08g18520	Solyc01T004137.1
OG0004994	CA05g20670	Solyc05T002715.1
OG0004995	CA06g17370	Solyc06T001791.1
OG0004995	CA03g30510	Solyc03T003067.1
OG0004996	CA10g17970	Solyc05T000485.1
OG0004997	CA11g02280	Solyc05T000550.1, Solyc05T000551.1
OG0004998	CA03g35110	Solyc09T002282.1
OG0004999	CA04g00830	Solyc11T001564.1
OG0005000	CA06g10650	Solyc06T001205.1
OG0005000	CA04g18760	Solyc03T001108.1, Solyc03T001102.1
OG0005001	CA03g31790	Solyc03T002939.1
OG0005001	CA06g17160	Solyc06T001738.1
OG0005002	CA08g10370	Solyc09T001445.1
OG0005005	CA00g30130, CA05g17240	Solyc05T002489.1
OG0005006	CA04g14090	Solyc04T002167.1
OG0005007	CA06g28310	Solyc09T001722.1, Solyc06T002676.1
OG0005008	CA03g35440	Solyc03T003491.1
OG0005009	CA03g18970	Solyc03T000291.1
OG0005010	CA03g26670	Solyc02T001143.1
OG0005010	CA03g26680	Solyc09T001934.1
OG0005011	CA03g34360	Solyc03T003314.1
OG0005012	CA00g00640	Solyc03T002478.1
OG0005014	CA08g01690	Solyc08T001282.1
OG0005015	CA00g66980	Solyc01T003297.3
OG0005016	CA03g04560	Solyc09T002590.1
OG0005017	CA03g07630	Solyc09T002575.2
OG0005018	CA03g03070	Solyc09T002875.1
OG0005020	CA05g19310	Solyc05T002609.1
OG0005021	CA12g07830	Solyc11T000132.1
OG0005025	CA02g14740	Solyc02T002821.1
OG0005025	CA00g52010	Solyc01T003959.2
OG0005026	CA05g12470	Solyc02T002644.1, Solyc05T000347.1, Solyc04T000172.1
OG0005027	CA01g18510, CA00g59300	Solyc05T000315.1
OG0005028	CA03g32510	Solyc03T003019.3
OG0005029	CA05g08480	Solyc05T001359.1, PRAM_36897.1.p1
OG0005030	CA11g06500, CA03g37070	Solyc03T003549.1
OG0005031	CA06g27900	Solyc09T002100.2, Solyc06T002710.1
OG0005032	CA03g17190, CA03g17200, CA03g16160	Solyc03T000393.1
OG0005033	CA00g68960	Solyc09T002136.1
OG0005033	CA06g01810	Solyc06T000198.1
OG0005034	CA01g10020	Solyc08T001694.1
OG0005034	CA01g30510	Solyc08T000105.1
OG0005035	CA03g34720, CA12g11750, CA12g11760	Solyc12T001974.1
OG0005037	CA12g05600	Solyc11T000254.3, Solyc11T000262.1
OG0005038	CA03g16670	Solyc03T000439.1
OG0005039	CA06g17770	Solyc06T001830.1
OG0005039	CA03g33130	Solyc03T003201.1
OG0005040	CA00g50080, CA07g03680, CA02g26560	Solyc02T002506.1
OG0005041	CA02g26620	Solyc03T000924.1, Solyc02T002502.2
OG0005042	CA03g17940	Solyc03T000364.1
OG0005044	CA11g04230	Solyc09T001564.1
OG0005045	CA00g67560	Solyc12T000744.1
OG0005046	CA08g19360, CA06g11930	Solyc01T004331.2
OG0005047	CA12g20680, CA06g22170, CA12g14260	Solyc04T001688.1
OG0005048	CA10g21260	Solyc10T002280.1
OG0005050	CA11g00950	Solyc05T000443.1
OG0005051	CA03g03010, CA12g04300	Solyc11T000343.1
