Orthogroup	Capsicum_anuum	Arachis_hypogaea
OG0012531	CA03g33570	arahy.Tifrunner.gnm1.ann1.PP7MBT.1, arahy.Tifrunner.gnm1.ann1.C8HI84.1
OG0012533	CA03g02630	arahy.Tifrunner.gnm1.ann1.PCT0RU.1, arahy.Tifrunner.gnm1.ann1.7CFQ9J.1
OG0012534	CA00g87030	arahy.Tifrunner.gnm1.ann1.NH5LZK.1, arahy.Tifrunner.gnm1.ann1.V3QVP0.1
OG0012535	CA09g15690	arahy.Tifrunner.gnm1.ann1.M86TGC.1, arahy.Tifrunner.gnm1.ann1.8C3NVI.1, arahy.Tifrunner.gnm1.ann1.ZV45BV.1, arahy.Tifrunner.gnm1.ann1.2VRG22.1
OG0012536	CA05g09930	arahy.Tifrunner.gnm1.ann1.YNQ283.1, arahy.Tifrunner.gnm1.ann1.MYDP5Z.1
OG0012538	CA01g00970	arahy.Tifrunner.gnm1.ann1.Q3JEBE.1, arahy.Tifrunner.gnm1.ann1.6P6FL8.1
OG0012539	CA01g03570	arahy.Tifrunner.gnm1.ann1.RUK088.1, arahy.Tifrunner.gnm1.ann1.5N4UPE.1
OG0012540	CA00g82910	arahy.Tifrunner.gnm1.ann1.YFZW08.1, arahy.Tifrunner.gnm1.ann1.TG52SH.1
OG0012541	CA01g00410	arahy.Tifrunner.gnm1.ann1.U3Q9D7.1, arahy.Tifrunner.gnm1.ann1.NJ37M5.1
OG0012542	CA11g17490	arahy.Tifrunner.gnm1.ann1.ZKYF3I.1, arahy.Tifrunner.gnm1.ann1.9IQ1SY.1
OG0012543	CA01g07210, CA00g67680	arahy.Tifrunner.gnm1.ann1.EZQY9P.1, arahy.Tifrunner.gnm1.ann1.RMRK9P.1
OG0012545	CA03g33080	arahy.Tifrunner.gnm1.ann1.NX7DWE.1, arahy.Tifrunner.gnm1.ann1.CMXS5I.1
OG0012546	CA12g02870	arahy.Tifrunner.gnm1.ann1.IH5V0S.1, arahy.Tifrunner.gnm1.ann1.7T2SE7.1
OG0012547	CA01g16540	arahy.Tifrunner.gnm1.ann1.1I9D5I.1, arahy.Tifrunner.gnm1.ann1.JHX99P.1
OG0012548	CA06g14210	arahy.Tifrunner.gnm1.ann1.T8BVJ1.1, arahy.Tifrunner.gnm1.ann1.FI0FWQ.1
OG0012549	CA08g16970	arahy.Tifrunner.gnm1.ann1.RQ9967.3, arahy.Tifrunner.gnm1.ann1.IH69Y8.2
OG0012551	CA05g09610	arahy.Tifrunner.gnm1.ann1.NUE0XS.1, arahy.Tifrunner.gnm1.ann1.EW3DBQ.1
OG0012552	CA07g07750, CA11g08770	arahy.Tifrunner.gnm1.ann1.J8ADIH.1, arahy.Tifrunner.gnm1.ann1.E04WLM.1
OG0012553	CA11g01920	arahy.Tifrunner.gnm1.ann1.GT3MVT.1, arahy.Tifrunner.gnm1.ann1.MF9K3V.1
OG0012554	CA10g13740	arahy.Tifrunner.gnm1.ann1.06XI8G.1, arahy.Tifrunner.gnm1.ann1.CTA0UQ.1
OG0012555	CA09g16610	arahy.Tifrunner.gnm1.ann1.VJWZ4U.2, arahy.Tifrunner.gnm1.ann1.JYMB6X.1
OG0012556	CA09g14420	arahy.Tifrunner.gnm1.ann1.B2HSRW.1, arahy.Tifrunner.gnm1.ann1.KP8KK1.1
OG0012557	CA01g04350	arahy.Tifrunner.gnm1.ann1.VMS6QR.1, arahy.Tifrunner.gnm1.ann1.CN31X8.1
OG0012558	CA00g25070	arahy.Tifrunner.gnm1.ann1.QU2CM6.1, arahy.Tifrunner.gnm1.ann1.1WB0N7.1
OG0012559	CA01g16410	arahy.Tifrunner.gnm1.ann1.T9SADQ.3, arahy.Tifrunner.gnm1.ann1.TDTG2F.1
OG0012561	CA03g33440	arahy.Tifrunner.gnm1.ann1.01D3A3.1, arahy.Tifrunner.gnm1.ann1.G524VK.1
OG0012562	CA01g26390, CA01g17870	arahy.Tifrunner.gnm1.ann1.TT25M1.1, arahy.Tifrunner.gnm1.ann1.FF7RMB.2
OG0012563	CA02g09470	arahy.Tifrunner.gnm1.ann1.RG5V6R.1, arahy.Tifrunner.gnm1.ann1.KJ02D9.1, arahy.Tifrunner.gnm1.ann1.HV5BK9.1
OG0012565	CA02g07950	arahy.Tifrunner.gnm1.ann1.A8RCAK.1, arahy.Tifrunner.gnm1.ann1.VID2UW.1
OG0012566	CA02g30120	arahy.Tifrunner.gnm1.ann1.7L5D5L.1, arahy.Tifrunner.gnm1.ann1.K7325H.1
OG0012568	CA03g23860	arahy.Tifrunner.gnm1.ann1.R09AEV.1, arahy.Tifrunner.gnm1.ann1.1E5VBP.1
OG0012569	CA10g15320	arahy.Tifrunner.gnm1.ann1.6VWH1Z.1, arahy.Tifrunner.gnm1.ann1.JM0YEL.1
OG0012570	CA07g05840	arahy.Tifrunner.gnm1.ann1.DY3U4J.1, arahy.Tifrunner.gnm1.ann1.W9L9K2.1
OG0012571	CA01g03670	arahy.Tifrunner.gnm1.ann1.AQ6B1J.1, arahy.Tifrunner.gnm1.ann1.UQ0Z3E.1
OG0012572	CA00g83610	arahy.Tifrunner.gnm1.ann1.D17QJV.1, arahy.Tifrunner.gnm1.ann1.H03I4T.2
OG0012573	CA03g07730	arahy.Tifrunner.gnm1.ann1.67HHVI.1, arahy.Tifrunner.gnm1.ann1.GJ9KXL.1
OG0012574	CA03g07770	arahy.Tifrunner.gnm1.ann1.V66FSB.1, arahy.Tifrunner.gnm1.ann1.SGT6TA.1
OG0012576	CA11g05690	arahy.Tifrunner.gnm1.ann1.D3ZUUX.1, arahy.Tifrunner.gnm1.ann1.QA8CWD.1
OG0012577	CA11g03340	arahy.Tifrunner.gnm1.ann1.I71KET.1, arahy.Tifrunner.gnm1.ann1.G02MLL.1
OG0012579	CA11g11450	arahy.Tifrunner.gnm1.ann1.KUDM62.1, arahy.Tifrunner.gnm1.ann1.I8XWBG.2
OG0012580	CA11g06060	arahy.Tifrunner.gnm1.ann1.IV17LC.1, arahy.Tifrunner.gnm1.ann1.7VFA6D.1
OG0012581	CA11g15420	arahy.Tifrunner.gnm1.ann1.J94639.1, arahy.Tifrunner.gnm1.ann1.SF9HJV.2
OG0012582	CA11g01950	arahy.Tifrunner.gnm1.ann1.CV2QSX.1, arahy.Tifrunner.gnm1.ann1.35ZMHK.1
OG0012583	CA08g16770	arahy.Tifrunner.gnm1.ann1.W4JRHW.1, arahy.Tifrunner.gnm1.ann1.EV0K0L.1
OG0012584	CA11g17380, CA12g03760	arahy.Tifrunner.gnm1.ann1.Q11QUE.1, arahy.Tifrunner.gnm1.ann1.CT6H1M.1
OG0012585	CA01g05490	arahy.Tifrunner.gnm1.ann1.YK7683.1, arahy.Tifrunner.gnm1.ann1.ZLH3PG.1
OG0012587	CA00g47530	arahy.Tifrunner.gnm1.ann1.LIXN1K.1, arahy.Tifrunner.gnm1.ann1.I0H4A0.1
OG0012588	CA06g08770	arahy.Tifrunner.gnm1.ann1.S3TICT.1, arahy.Tifrunner.gnm1.ann1.SVC7LK.1
OG0012589	CA03g19040	arahy.Tifrunner.gnm1.ann1.V6YLC6.1, arahy.Tifrunner.gnm1.ann1.GHK1U8.1
OG0012590	CA01g03190	arahy.Tifrunner.gnm1.ann1.VSFB48.1, arahy.Tifrunner.gnm1.ann1.N1MEI5.1, arahy.Tifrunner.gnm1.ann1.3C7G22.1, arahy.Tifrunner.gnm1.ann1.15AHFL.1
OG0012592	CA03g16400	arahy.Tifrunner.gnm1.ann1.580JC2.1, arahy.Tifrunner.gnm1.ann1.K8NCYF.1
OG0012593	CA02g25960	arahy.Tifrunner.gnm1.ann1.M7CDJN.1, arahy.Tifrunner.gnm1.ann1.V27VHE.1
OG0012594	CA12g18730	arahy.Tifrunner.gnm1.ann1.0IBU2N.1, arahy.Tifrunner.gnm1.ann1.HWJ5MG.1
OG0012595	CA02g21890	arahy.Tifrunner.gnm1.ann1.HA5D83.1, arahy.Tifrunner.gnm1.ann1.PVA06P.1, arahy.Tifrunner.gnm1.ann1.D4F11K.1, arahy.Tifrunner.gnm1.ann1.QB26WD.1
OG0012596	CA05g01050	arahy.Tifrunner.gnm1.ann1.PC9ITH.2, arahy.Tifrunner.gnm1.ann1.FM4RDW.1
OG0012597	CA01g04420	arahy.Tifrunner.gnm1.ann1.5ZE4QE.2, arahy.Tifrunner.gnm1.ann1.VJ59XU.1
OG0012598	CA03g25110, CA03g25130	arahy.Tifrunner.gnm1.ann1.RK9A58.1, arahy.Tifrunner.gnm1.ann1.AD1RX8.1
OG0012599	CA03g23090	arahy.Tifrunner.gnm1.ann1.6RTE4A.1, arahy.Tifrunner.gnm1.ann1.CRX62L.1
OG0012600	CA02g20410	arahy.Tifrunner.gnm1.ann1.LEB2TA.1, arahy.Tifrunner.gnm1.ann1.URRP40.1
OG0012601	CA03g23490	arahy.Tifrunner.gnm1.ann1.NKB3PQ.1, arahy.Tifrunner.gnm1.ann1.X15ZNM.1
OG0012602	CA09g15500	arahy.Tifrunner.gnm1.ann1.WI060A.3, arahy.Tifrunner.gnm1.ann1.G1MC5D.2
OG0012603	CA12g04670	arahy.Tifrunner.gnm1.ann1.L168PW.1, arahy.Tifrunner.gnm1.ann1.5UD55A.1
OG0012604	CA02g25010	arahy.Tifrunner.gnm1.ann1.BU8BGR.1, arahy.Tifrunner.gnm1.ann1.JC3NMK.1
OG0012605	CA00g80620	arahy.Tifrunner.gnm1.ann1.DP5746.1, arahy.Tifrunner.gnm1.ann1.PB3V0K.1, arahy.Tifrunner.gnm1.ann1.E7ZXJI.1, arahy.Tifrunner.gnm1.ann1.CNIN65.1
OG0012606	CA01g29280	arahy.Tifrunner.gnm1.ann1.SV5HQC.1, arahy.Tifrunner.gnm1.ann1.488LE2.1
OG0012607	CA05g06780	arahy.Tifrunner.gnm1.ann1.0IX9E9.1, arahy.Tifrunner.gnm1.ann1.TL38SF.1
OG0012608	CA02g24370	arahy.Tifrunner.gnm1.ann1.3ZRK0B.1, arahy.Tifrunner.gnm1.ann1.45JUP2.1
OG0012609	CA02g21990	arahy.Tifrunner.gnm1.ann1.Q9XNNS.1, arahy.Tifrunner.gnm1.ann1.7AT94J.1
OG0012610	CA02g22820	arahy.Tifrunner.gnm1.ann1.FXW1EB.1, arahy.Tifrunner.gnm1.ann1.06Z89H.1
OG0012611	CA02g25490	arahy.Tifrunner.gnm1.ann1.VZ1EEZ.1, arahy.Tifrunner.gnm1.ann1.ETA9G6.1
OG0012612	CA08g16740	arahy.Tifrunner.gnm1.ann1.Y568PT.1, arahy.Tifrunner.gnm1.ann1.TT8B4F.1
OG0012613	CA02g21470	arahy.Tifrunner.gnm1.ann1.5F6K96.1, arahy.Tifrunner.gnm1.ann1.61CDGC.1
OG0012614	CA00g28910	arahy.Tifrunner.gnm1.ann1.AC2TSL.1, arahy.Tifrunner.gnm1.ann1.2A0H1U.1, arahy.Tifrunner.gnm1.ann1.XJXR2L.1
OG0012615	CA03g18500	arahy.Tifrunner.gnm1.ann1.CP8NPA.2, arahy.Tifrunner.gnm1.ann1.2JFH0F.1
OG0012616	CA01g33930	arahy.Tifrunner.gnm1.ann1.7NLF36.1, arahy.Tifrunner.gnm1.ann1.XE7N8H.1
OG0012617	CA02g06680	arahy.Tifrunner.gnm1.ann1.JK0YGC.1, arahy.Tifrunner.gnm1.ann1.74V199.1
OG0012618	CA11g07200	arahy.Tifrunner.gnm1.ann1.XK2UET.1, arahy.Tifrunner.gnm1.ann1.FQS9XH.1
OG0012619	CA01g03600	arahy.Tifrunner.gnm1.ann1.18T4MA.1, arahy.Tifrunner.gnm1.ann1.HGX6IC.1
OG0012620	CA01g14000	arahy.Tifrunner.gnm1.ann1.SKP2YY.1, arahy.Tifrunner.gnm1.ann1.U9AKH0.1, arahy.Tifrunner.gnm1.ann1.FFP4RV.1, arahy.Tifrunner.gnm1.ann1.02L9SB.1
OG0012621	CA07g03230	arahy.Tifrunner.gnm1.ann1.18NYVC.1, arahy.Tifrunner.gnm1.ann1.LCU3UP.1
OG0012622	CA00g80120	arahy.Tifrunner.gnm1.ann1.T7DUYH.1, arahy.Tifrunner.gnm1.ann1.RDRH1W.2
OG0012624	CA03g27270	arahy.Tifrunner.gnm1.ann1.QAT0QL.1, arahy.Tifrunner.gnm1.ann1.Y1WP0G.1
OG0012625	CA05g11180	arahy.Tifrunner.gnm1.ann1.NM5DTL.1, arahy.Tifrunner.gnm1.ann1.6JMM3R.1
OG0012626	CA04g15130	arahy.Tifrunner.gnm1.ann1.K8DV01.1, arahy.Tifrunner.gnm1.ann1.T10PLA.1
OG0012628	CA03g19770	arahy.Tifrunner.gnm1.ann1.T9I2S7.1, arahy.Tifrunner.gnm1.ann1.ZR5QI2.1
OG0012629	CA03g26360	arahy.Tifrunner.gnm1.ann1.9TFG5W.1, arahy.Tifrunner.gnm1.ann1.F0ZNJX.2
OG0012630	CA12g18160	arahy.Tifrunner.gnm1.ann1.0W4FI5.1, arahy.Tifrunner.gnm1.ann1.29ZW60.1
OG0012631	CA03g19240	arahy.Tifrunner.gnm1.ann1.AT7H7M.1, arahy.Tifrunner.gnm1.ann1.77AFJV.1
OG0012632	CA09g00580	arahy.Tifrunner.gnm1.ann1.FE5KTD.1, arahy.Tifrunner.gnm1.ann1.YU4ZH1.1, arahy.Tifrunner.gnm1.ann1.J91U4H.1
OG0012633	CA03g29560	arahy.Tifrunner.gnm1.ann1.1X400K.1, arahy.Tifrunner.gnm1.ann1.D3EHI2.2
OG0012634	CA04g10460	arahy.Tifrunner.gnm1.ann1.WDY3M6.1, arahy.Tifrunner.gnm1.ann1.K9S7A3.1
OG0012635	CA03g19930	arahy.Tifrunner.gnm1.ann1.733TCI.3, arahy.Tifrunner.gnm1.ann1.5W32PJ.1
OG0012636	CA04g20160	arahy.Tifrunner.gnm1.ann1.P86FK6.1, arahy.Tifrunner.gnm1.ann1.B4HKF3.1
OG0012637	CA09g01620	arahy.Tifrunner.gnm1.ann1.H2EMZS.1, arahy.Tifrunner.gnm1.ann1.BP98XH.1
OG0012638	CA03g31520	arahy.Tifrunner.gnm1.ann1.KGI6NM.1, arahy.Tifrunner.gnm1.ann1.VVHC1U.1
OG0012642	CA06g08490	arahy.Tifrunner.gnm1.ann1.WWF9U9.1, arahy.Tifrunner.gnm1.ann1.P45MK1.1
OG0012643	CA04g21690	arahy.Tifrunner.gnm1.ann1.T7DLBP.1, arahy.Tifrunner.gnm1.ann1.D6GCTI.1
OG0012644	CA04g17870	arahy.Tifrunner.gnm1.ann1.D4I9HU.1, arahy.Tifrunner.gnm1.ann1.0Z12M9.1
OG0012645	CA04g22070	arahy.Tifrunner.gnm1.ann1.XZS3UD.1, arahy.Tifrunner.gnm1.ann1.Q38LJP.1, arahy.Tifrunner.gnm1.ann1.Q99BEQ.1, arahy.Tifrunner.gnm1.ann1.YJWL0V.1
OG0012646	CA00g85120	arahy.Tifrunner.gnm1.ann1.X24JN2.2, arahy.Tifrunner.gnm1.ann1.UQ4DQD.1
OG0012647	CA06g26010	arahy.Tifrunner.gnm1.ann1.Z231WD.1
OG0012649	CA04g18090	arahy.Tifrunner.gnm1.ann1.H62KW4.1, arahy.Tifrunner.gnm1.ann1.UTGV4K.1
OG0012651	CA04g11410	arahy.Tifrunner.gnm1.ann1.IKMM6A.1
OG0012652	CA03g03520	arahy.Tifrunner.gnm1.ann1.VRQ703.1, arahy.Tifrunner.gnm1.ann1.76HQPH.1
OG0012653	CA12g05630	arahy.Tifrunner.gnm1.ann1.I9WDPE.1, arahy.Tifrunner.gnm1.ann1.4XHC1Q.1
OG0012654	CA11g11560	arahy.Tifrunner.gnm1.ann1.25Z6GM.1, arahy.Tifrunner.gnm1.ann1.0YDK6Q.1
OG0012655	CA12g17280	arahy.Tifrunner.gnm1.ann1.B50IPN.1, arahy.Tifrunner.gnm1.ann1.EJJL2V.1
OG0012656	CA00g77730	arahy.Tifrunner.gnm1.ann1.44X20L.1, arahy.Tifrunner.gnm1.ann1.SMA5HD.1
OG0012657	CA02g00250, CA12g17360, CA02g26250	arahy.Tifrunner.gnm1.ann1.12VNU2.1, arahy.Tifrunner.gnm1.ann1.M1D038.1
OG0012658	CA07g14100	arahy.Tifrunner.gnm1.ann1.MM7X4M.1
OG0012659	CA04g16590	arahy.Tifrunner.gnm1.ann1.9AD5I3.1, arahy.Tifrunner.gnm1.ann1.USU7SK.2
OG0012660	CA03g29570, CA06g18640	arahy.Tifrunner.gnm1.ann1.PPQG6E.1, arahy.Tifrunner.gnm1.ann1.ZPNH9W.1
OG0012661	CA04g21920	arahy.Tifrunner.gnm1.ann1.P8FSM4.1, arahy.Tifrunner.gnm1.ann1.T76A9L.1
OG0012662	CA08g02140	arahy.Tifrunner.gnm1.ann1.XPLI6K.1, arahy.Tifrunner.gnm1.ann1.GM174E.1
OG0012663	CA03g20090	arahy.Tifrunner.gnm1.ann1.SFM2N7.1, arahy.Tifrunner.gnm1.ann1.ML7S1E.2
OG0012664	CA03g20150	arahy.Tifrunner.gnm1.ann1.082NQD.1, arahy.Tifrunner.gnm1.ann1.26JPZN.1
OG0012665	CA04g20830	arahy.Tifrunner.gnm1.ann1.9Q97AW.1, arahy.Tifrunner.gnm1.ann1.FG8SZ8.1
OG0012666	CA00g90530	arahy.Tifrunner.gnm1.ann1.5AJ9B8.1, arahy.Tifrunner.gnm1.ann1.HE6EBR.1
OG0012667	CA01g24560	arahy.Tifrunner.gnm1.ann1.29UIE3.1, arahy.Tifrunner.gnm1.ann1.9BP3HC.1
OG0012668	CA06g05970	arahy.Tifrunner.gnm1.ann1.S72ULK.1, arahy.Tifrunner.gnm1.ann1.WVJ8VS.1, arahy.Tifrunner.gnm1.ann1.EI9IQY.1
OG0012669	CA04g15910	arahy.Tifrunner.gnm1.ann1.DQ4GV3.1, arahy.Tifrunner.gnm1.ann1.X035RS.1
OG0012670	CA04g16380, CA04g16400	arahy.Tifrunner.gnm1.ann1.YNEA8K.1, arahy.Tifrunner.gnm1.ann1.KCR83B.1
OG0012671	CA06g08500, CA03g20400	arahy.Tifrunner.gnm1.ann1.I5SC86.1, arahy.Tifrunner.gnm1.ann1.55FLCK.1
OG0012672	CA04g19450, CA04g19470, CA04g19480	arahy.Tifrunner.gnm1.ann1.BELI5P.1, arahy.Tifrunner.gnm1.ann1.D8JT6M.1
OG0012673	CA09g10200	arahy.Tifrunner.gnm1.ann1.PP5Q2Q.1, arahy.Tifrunner.gnm1.ann1.IH4GAK.1
OG0012675	CA04g16370	arahy.Tifrunner.gnm1.ann1.LV620I.2, arahy.Tifrunner.gnm1.ann1.UM7XUK.2
OG0012676	CA06g11980	arahy.Tifrunner.gnm1.ann1.NY6I93.1, arahy.Tifrunner.gnm1.ann1.BDH7ZM.1
OG0012677	CA04g18830	arahy.Tifrunner.gnm1.ann1.N5DCQN.1, arahy.Tifrunner.gnm1.ann1.WGY2X0.1
OG0012678	CA04g20640	arahy.Tifrunner.gnm1.ann1.9Y7K4V.1, arahy.Tifrunner.gnm1.ann1.KF7WGB.1
OG0012679	CA04g10090	arahy.Tifrunner.gnm1.ann1.B2KMHD.1, arahy.Tifrunner.gnm1.ann1.7L21K7.1
OG0012680	CA04g17470	arahy.Tifrunner.gnm1.ann1.P8GEK4.1, arahy.Tifrunner.gnm1.ann1.F72CPE.1
OG0012681	CA04g08710	arahy.Tifrunner.gnm1.ann1.690JG0.1, arahy.Tifrunner.gnm1.ann1.PBS4MN.1
OG0012683	CA05g04650	arahy.Tifrunner.gnm1.ann1.PXY63F.1, arahy.Tifrunner.gnm1.ann1.MTDN4F.1
OG0012684	CA06g09070	arahy.Tifrunner.gnm1.ann1.66WP6C.1, arahy.Tifrunner.gnm1.ann1.V2SWQ9.1
OG0012685	CA04g15270	arahy.Tifrunner.gnm1.ann1.7TC8PB.1, arahy.Tifrunner.gnm1.ann1.X1J0TB.2
OG0012686	CA08g13130	arahy.Tifrunner.gnm1.ann1.AB3H6U.1, arahy.Tifrunner.gnm1.ann1.U5T9YL.2
OG0012687	CA04g21410	arahy.Tifrunner.gnm1.ann1.R2LLHR.1, arahy.Tifrunner.gnm1.ann1.F22IQH.1
OG0012688	CA03g29860	arahy.Tifrunner.gnm1.ann1.NWYI6Z.1, arahy.Tifrunner.gnm1.ann1.TB6E52.1
OG0012689	CA06g12160	arahy.Tifrunner.gnm1.ann1.WF7TJ5.1, arahy.Tifrunner.gnm1.ann1.Y35QAD.1
OG0012690	CA10g19950	arahy.Tifrunner.gnm1.ann1.A3CFJS.1, arahy.Tifrunner.gnm1.ann1.T0XMQ2.1
OG0012691	CA04g17710	arahy.Tifrunner.gnm1.ann1.Y06RFV.2, arahy.Tifrunner.gnm1.ann1.LY0THA.1
OG0012692	CA01g13350	arahy.Tifrunner.gnm1.ann1.G3L2E7.1, arahy.Tifrunner.gnm1.ann1.CPM77E.1
OG0012693	CA04g18630	arahy.Tifrunner.gnm1.ann1.C2B3ZI.1, arahy.Tifrunner.gnm1.ann1.QD1C5V.1
OG0012695	CA03g20130	arahy.Tifrunner.gnm1.ann1.Q6Q4B7.1, arahy.Tifrunner.gnm1.ann1.PY5NER.1
OG0012696	CA00g11060	arahy.Tifrunner.gnm1.ann1.JL876H.1, arahy.Tifrunner.gnm1.ann1.A3XBSF.1
OG0012697	CA04g22940	arahy.Tifrunner.gnm1.ann1.QLR9MG.1, arahy.Tifrunner.gnm1.ann1.2L7SHU.1
OG0012698	CA03g19630	arahy.Tifrunner.gnm1.ann1.ICGL65.1, arahy.Tifrunner.gnm1.ann1.X012TI.1
OG0012699	CA04g14930	arahy.Tifrunner.gnm1.ann1.WIC1DS.2, arahy.Tifrunner.gnm1.ann1.B8KEMK.1
OG0012700	CA08g05580	arahy.Tifrunner.gnm1.ann1.A2XG10.1, arahy.Tifrunner.gnm1.ann1.1DQJ64.1
OG0012702	CA03g20000	arahy.Tifrunner.gnm1.ann1.ADUU08.1, arahy.Tifrunner.gnm1.ann1.T964H7.1
OG0012703	CA04g21430	arahy.Tifrunner.gnm1.ann1.H9G0X7.1, arahy.Tifrunner.gnm1.ann1.2S0QXG.1
OG0012704	CA04g15220	arahy.Tifrunner.gnm1.ann1.I649W8.1, arahy.Tifrunner.gnm1.ann1.5B8V9J.1
OG0012706	CA06g26350	arahy.Tifrunner.gnm1.ann1.ZPNK8K.1, arahy.Tifrunner.gnm1.ann1.U2XTER.1
OG0012707	CA05g00140	arahy.Tifrunner.gnm1.ann1.U4LTZI.1, arahy.Tifrunner.gnm1.ann1.AQV2BJ.1
OG0012708	CA12g22780, CA01g11510	arahy.Tifrunner.gnm1.ann1.S03LBS.1, arahy.Tifrunner.gnm1.ann1.EHU7FT.1
OG0012709	CA04g22650	arahy.Tifrunner.gnm1.ann1.N0WG06.1, arahy.Tifrunner.gnm1.ann1.M33Y2K.1
OG0012710	CA00g11050	arahy.Tifrunner.gnm1.ann1.232HHD.1, arahy.Tifrunner.gnm1.ann1.S5D643.1
OG0012711	CA04g18610	arahy.Tifrunner.gnm1.ann1.UAD7VL.1, arahy.Tifrunner.gnm1.ann1.Y5ZCTQ.1
OG0012712	CA00g84410	arahy.Tifrunner.gnm1.ann1.S6ZM1I.1, arahy.Tifrunner.gnm1.ann1.BXK9RQ.1
OG0012714	CA04g21390	arahy.Tifrunner.gnm1.ann1.3XUI20.1, arahy.Tifrunner.gnm1.ann1.T07MCP.1
OG0012715	CA00g58500	arahy.Tifrunner.gnm1.ann1.6AD899.1, arahy.Tifrunner.gnm1.ann1.835YPG.1
OG0012717	CA05g12520	arahy.Tifrunner.gnm1.ann1.68I129.1, arahy.Tifrunner.gnm1.ann1.HN9NVD.1, arahy.Tifrunner.gnm1.ann1.ZL3RZ2.1, arahy.Tifrunner.gnm1.ann1.I5PLYK.1
OG0012718	CA01g24430	arahy.Tifrunner.gnm1.ann1.G5X8S7.1, arahy.Tifrunner.gnm1.ann1.M4G7E6.1
OG0012720	CA04g16560	arahy.Tifrunner.gnm1.ann1.Z5N3XR.1, arahy.Tifrunner.gnm1.ann1.D18R6M.1
OG0012721	CA12g17870	arahy.Tifrunner.gnm1.ann1.CIDL5D.1, arahy.Tifrunner.gnm1.ann1.NZM2IS.1
OG0012722	CA00g83840	arahy.Tifrunner.gnm1.ann1.KCEG0N.1, arahy.Tifrunner.gnm1.ann1.7Y51D2.2
OG0012723	CA06g20120	arahy.Tifrunner.gnm1.ann1.312JJI.1, arahy.Tifrunner.gnm1.ann1.AL94LI.1
OG0012725	CA01g09740	arahy.Tifrunner.gnm1.ann1.LMC2LS.1, arahy.Tifrunner.gnm1.ann1.YMC104.1
OG0012726	CA00g84900, CA08g00300	arahy.Tifrunner.gnm1.ann1.SICN46.1
OG0012727	CA12g01380	arahy.Tifrunner.gnm1.ann1.JHL0SX.1, arahy.Tifrunner.gnm1.ann1.VD5D9J.1
OG0012728	CA00g52670	arahy.Tifrunner.gnm1.ann1.2FAG51.1
OG0012729	CA04g12270	arahy.Tifrunner.gnm1.ann1.G5JU44.1, arahy.Tifrunner.gnm1.ann1.03R76N.1
OG0012730	CA12g16990	arahy.Tifrunner.gnm1.ann1.GU4KEX.1, arahy.Tifrunner.gnm1.ann1.SS1ETW.1
OG0012731	CA00g16570	arahy.Tifrunner.gnm1.ann1.AUI3M2.1, arahy.Tifrunner.gnm1.ann1.KF0JQ1.1
OG0012732	CA04g12460, CA04g16280	arahy.Tifrunner.gnm1.ann1.Q0I0E2.2, arahy.Tifrunner.gnm1.ann1.BQAG9X.2
OG0012733	CA12g18210	arahy.Tifrunner.gnm1.ann1.50T0BQ.1
OG0012734	CA03g19180	arahy.Tifrunner.gnm1.ann1.84BZB4.1, arahy.Tifrunner.gnm1.ann1.PZ4M2K.1
OG0012737	CA10g05360	arahy.Tifrunner.gnm1.ann1.HAY2RB.1, arahy.Tifrunner.gnm1.ann1.GPHX1M.1
OG0012739	CA03g28350	arahy.Tifrunner.gnm1.ann1.209TGD.1, arahy.Tifrunner.gnm1.ann1.0F4FSZ.1
OG0012740	CA01g21590	arahy.Tifrunner.gnm1.ann1.P50PF0.1, arahy.Tifrunner.gnm1.ann1.9Z0TAG.2
OG0012742	CA01g24920	arahy.Tifrunner.gnm1.ann1.2PKL34.1, arahy.Tifrunner.gnm1.ann1.71XP3A.1
OG0012743	CA02g25480	arahy.Tifrunner.gnm1.ann1.TDMJ0N.1, arahy.Tifrunner.gnm1.ann1.IC24VR.1
OG0012744	CA02g18700	arahy.Tifrunner.gnm1.ann1.Z81W9B.1, arahy.Tifrunner.gnm1.ann1.FN3HAQ.1
OG0012745	CA04g04260	arahy.Tifrunner.gnm1.ann1.55H51Z.1, arahy.Tifrunner.gnm1.ann1.FM08JD.1
OG0012746	CA07g08780	arahy.Tifrunner.gnm1.ann1.ZL6KGB.1, arahy.Tifrunner.gnm1.ann1.DB172U.1
OG0012747	CA00g75090	arahy.Tifrunner.gnm1.ann1.WK1TYZ.1, arahy.Tifrunner.gnm1.ann1.TTT4AK.1, arahy.Tifrunner.gnm1.ann1.3RGS9M.1, arahy.Tifrunner.gnm1.ann1.7IJ4L5.1
OG0012748	CA07g03620	arahy.Tifrunner.gnm1.ann1.R7M19X.1, arahy.Tifrunner.gnm1.ann1.A528V6.1
OG0012749	CA03g25310	arahy.Tifrunner.gnm1.ann1.00VL53.1, arahy.Tifrunner.gnm1.ann1.J2HMA8.1
OG0012750	CA00g00510	arahy.Tifrunner.gnm1.ann1.W6LUDP.1, arahy.Tifrunner.gnm1.ann1.7S7Z17.1
OG0012751	CA09g12420	arahy.Tifrunner.gnm1.ann1.RHCF7T.1, arahy.Tifrunner.gnm1.ann1.IR5SC0.1
OG0012752	CA03g01340	arahy.Tifrunner.gnm1.ann1.97EWTL.1, arahy.Tifrunner.gnm1.ann1.1DC7N4.1
